recruit_index,recruit_id,recruit_name,recruit_year,committed_to,mapped_team,filled_athlete_id,matched_history_name,history_season_start,name_score,match_score
10696,133832,Caleb John,2017,Army,Army,4373740,Caleb John,2018,1.0,1.0
10715,133301,Zion Webb,2017,Jacksonville State,Jacksonville State,4249638,Zion Webb,2023,1.0,0.8
10722,133387,Rodney Thompson,2017,Northern Illinois,Northern Illinois,4250767,Rodney Thompson,2020,1.0,0.9
10741,133288,Justin Weller,2017,Penn State,Penn State,4259610,Justin Weller,2018,1.0,1.0
10748,133398,Blake Bueter,2017,Michigan State,Michigan State,4241951,Blake Bueter,2018,1.0,1.0
10760,133319,Matt Henningsen,2017,Wisconsin,Wisconsin,4242358,Matt Henningsen,2018,1.0,1.0
10766,133322,Olusegun Oluwatimi,2017,Virginia,Virginia,4370807,Olusegun Oluwatimi,2018,1.0,1.0
10780,133413,Roy McCree,2017,Western Michigan,Western Michigan,4261862,Roy McCree,2018,1.0,1.0
10782,133456,Bryson Washington,2017,Western Kentucky,Western Kentucky,4363081,Bryson Washington,2018,1.0,1.0
10799,133465,Noah Knapp,2017,Army,Army,4373787,Noah Knapp,2018,1.0,1.0
10814,133334,Brooks Buce,2017,Georgia,Georgia,4259576,Brooks Buce,2018,1.0,1.0
10899,133531,Sean Eckert,2017,Army,Army,4373751,Sean Eckert,2018,1.0,1.0
10934,133520,Ben Glass,2017,Navy,Navy,-1022739,Ben Glass,2018,1.0,1.0
10945,133545,Ben Peterson,2017,Air Force,Air Force,4382333,Ben Peterson,2017,1.0,0.95
10973,133626,Kris Campbell,2017,Air Force,Air Force,4571663,Kris Campbell,2018,1.0,1.0
11019,133641,Joe Moore,2017,Air Force,Air Force,4571658,Joe Moore,2018,1.0,1.0
11022,133642,Jack Williams,2017,Kansas,Kansas,4241316,Jack Williams,2018,1.0,1.0
11046,133590,Brent Mossburg,2017,Michigan State,Michigan State,4241969,Brent Mossburg,2018,1.0,1.0
11050,133654,Tommy Lawley,2017,Navy,Navy,4371889,Tommy Lawley,2018,1.0,1.0
11069,133710,Jahneil Douglas,2017,Toledo,Toledo,4362283,Jahneil Douglas,2018,1.0,1.0
11070,133662,Deandre Hughes,2017,Air Force,Air Force,4571669,DeAndre Hughes,2018,1.0,1.0
11071,133598,McKenly O'Neal,2017,Air Force,Air Force,4693823,McKenly O'Neal,2020,1.0,0.9
11155,133867,Kendrick Marbles,2017,UL Monroe,UL Monroe,4258415,Kenderick Marbles,2017,0.9697,0.9258
11156,133856,Evan Plate,2017,Central Michigan,Central Michigan,4362581,Evan Plate,2019,1.0,0.95
11159,133863,Tajhnick Bishop,2017,UL Monroe,UL Monroe,4258414,Tajhnick Bishop,2018,1.0,1.0
11169,133902,Karmi Mackey,2017,Eastern Michigan,Eastern Michigan,4244810,Karmi Mackey,2018,1.0,1.0
11170,133893,Nick Wilkins,2017,Texas State,Texas State,4241707,Nick Wilkins,2018,1.0,1.0
11171,133894,Keegan Cryder,2017,Wyoming,Wyoming,4240335,Keegan Cryder,2018,1.0,1.0
11172,133871,Trevor Price,2017,Nevada,Nevada,4241607,Trevor Price,2018,1.0,1.0
11178,133875,Hadon Merchant,2017,South Alabama,South Alabama,4249434,Hadon Merchant,2018,1.0,1.0
11181,133876,Zahodri Jackson,2017,Utah State,Utah State,4259226,Zahodri Jackson,2018,1.0,1.0
11182,133869,Ryan Lezzer,2017,Western Michigan,Western Michigan,4240156,Ryan Lezzer,2018,1.0,1.0
11183,133907,Alvin Floyd,2017,Ohio,Ohio,4260944,Alvin Floyd,2018,1.0,1.0
11185,133903,Tanner King,2017,Texas State,Texas State,4241697,Tanner King,2018,1.0,1.0
11187,133887,Alex Oelsner,2017,Northwestern,Northwestern,4242286,Alex Oelsner,2018,1.0,1.0
11189,133890,Isaiah King,2017,Buffalo,Buffalo,4257183,Isaiah King,2018,1.0,1.0
11190,133891,D'Marco Jackson,2017,App State,App State,4241007,D'Marco Jackson,2018,1.0,1.0
11191,133892,Trevor Brohard,2017,New Mexico State,New Mexico State,4241638,Trevor Brohard,2018,1.0,1.0
11198,133901,Gerard Wheeler,2017,Tulsa,Tulsa,4244613,Gerard Wheeler,2018,1.0,1.0
11200,133880,Manase Mose,2017,North Texas,North Texas,4243860,Manase Mose,2018,1.0,1.0
11201,133904,Jordan Cole,2017,Northern Illinois,Northern Illinois,4258561,Jordan Cole,2018,1.0,1.0
11211,133951,Kobe Griffin,2017,UAB,UAB,4262188,Kobe Griffin,2018,1.0,1.0
11212,133952,Jeffrey Gunter,2017,Coastal Carolina,Coastal Carolina,4241089,Jeffrey Gunter,2017,1.0,0.95
11214,133953,Hunter Brown,2017,Massachusetts,Massachusetts,4381293,Hunter Brown,2018,1.0,1.0
11230,133931,Mitchell Johns,2017,Navy,Navy,4371890,Mitchell Johns,2018,1.0,1.0
11233,133934,Logan Mann,2017,Air Force,Air Force,4571643,Logan Mann,2020,1.0,0.9
11239,133940,Cameron Darling,2017,UL Monroe,UL Monroe,4258429,Cameron Darling,2018,1.0,1.0
11245,133947,Sam Garvin,2017,Purdue,Purdue,4361495,Sam Garvin,2017,1.0,0.95
11248,133950,Jabari Laws,2017,Army,Army,4373730,Jabari Laws,2018,1.0,1.0
11264,133964,Quian Williams,2017,Eastern Michigan,Eastern Michigan,4244833,Quian Williams,2018,1.0,1.0
11265,133993,Derek Downs,2017,Bowling Green,Bowling Green,4244047,Derek Downs,2018,1.0,1.0
11266,133994,Sam Allan,2017,Kent State,Kent State,4244084,Sam Allan,2018,1.0,1.0
11267,133995,Sam Neverov,2017,Bowling Green,Bowling Green,4244045,Sam Neverov,2018,1.0,1.0
11271,134002,Marcus Buckley,2017,New Mexico State,New Mexico State,4241639,Marcus Buckley,2018,1.0,1.0
11276,133967,Ty Henderson,2017,Central Michigan,Central Michigan,-1006509,Ty Henderson,2018,1.0,1.0
11284,133978,Jarrod Green,2017,Utah State,Utah State,4259228,Jarrod Green,2018,1.0,1.0
11288,133982,Micah Vanterpool,2017,Hawai'i,Hawai'i,4256092,Micah Vanterpool,2018,1.0,1.0
11296,133988,Tom O'Mara,2017,Western Michigan,Western Michigan,4240169,Tom O'Mara,2018,1.0,1.0
11297,133989,Julien Bourassa,2017,Buffalo,Buffalo,4239721,Julien Bourassa,2018,1.0,1.0
11298,133990,Rayshawn Gay,2017,Northern Illinois,Northern Illinois,4258564,Rayshawn Gay,2018,1.0,1.0
11304,134018,Antwine Loper,2017,Coastal Carolina,Coastal Carolina,4259745,Antwine Loper,2018,1.0,1.0
11309,134014,Powers Warren,2017,Mississippi State,Mississippi State,4259825,Powers Warren,2018,1.0,1.0
11310,134005,Michael McFarlane,2017,Coastal Carolina,Coastal Carolina,4259751,Michael McFarlane,2018,1.0,1.0
11332,134048,Will Boler,2017,UAB,UAB,4262182,Will Boler,2018,1.0,1.0
11339,134046,Holton Greenfield,2017,Army,Army,-1002987,Holton Greenfield,2018,1.0,1.0
11340,134031,Brock Hoffman,2017,Coastal Carolina,Coastal Carolina,4241087,Brock Hoffman,2017,1.0,0.95
11344,134033,Kemonte Yow,2017,Army,Army,4373772,Kemonte Yow,2018,1.0,1.0
11347,134045,Michael Roberts,2017,Army,Army,4373731,Michael Roberts,2018,1.0,1.0
11350,134042,Brayden Matts,2017,Coastal Carolina,Coastal Carolina,4259731,Brayden Matts,2018,1.0,1.0
11368,134079,Gunnar Oakes,2017,Eastern Michigan,Eastern Michigan,4244834,Gunnar Oakes,2018,1.0,1.0
11385,134107,Josh Foley,2017,New Mexico State,New Mexico State,4361475,Josh Foley,2019,1.0,0.95
11386,134094,Eric Bentley,2017,Akron,Akron,4361117,Eric Bentley,2019,1.0,0.95
11387,134087,AJ Musolino,2017,Kent State,Kent State,4244072,A.J. Musolino,2018,1.0,1.0
11388,134096,Dakota Torbert,2017,UL Monroe,UL Monroe,4258424,Dakota Torbert,2018,1.0,1.0
11393,134089,Shea Baker,2017,Rice,Rice,4244873,Shea Baker,2018,1.0,1.0
11401,134103,James Tupou,2017,UTEP,UTEP,4362045,James Tupou,2018,1.0,1.0
11403,134106,Zayin West,2017,Kent State,Kent State,4244089,Zayin West,2018,1.0,1.0
11412,134118,Tyler Stevens,2017,San José State,San José State,4242326,Tyler Stevens,2019,1.0,0.95
11414,134115,Ethan Schofield,2017,Air Force,Air Force,4497962,Ethan Schofield,2020,1.0,0.9
11416,134122,Elijah Brockman,2017,Air Force,Air Force,4875578,Elijah Brockman,2021,1.0,0.85
11418,134117,Andre Grayson,2017,Utah State,Utah State,4259225,Andre Grayson,2018,1.0,1.0
11419,134123,Blake Bogan,2017,Eastern Michigan,Eastern Michigan,4244808,Blake Bogan,2018,1.0,1.0
11420,134125,Preston Brady,2017,Memphis,Memphis,4243381,Preston Brady,2018,1.0,1.0
11422,134124,Josh Sterzer,2017,Utah State,Utah State,4613199,Josh Sterzer,2020,1.0,0.9
11423,134120,Brady Buell,2017,Central Michigan,Central Michigan,4291994,Brady Buell,2018,1.0,1.0
11431,134133,Xavier Williams,2017,Kent State,Kent State,4244071,Xavier Williams,2018,1.0,1.0
11439,134142,Jeremiah Miller,2017,Coastal Carolina,Coastal Carolina,4259749,Jeremiah Miller,2018,1.0,1.0
11445,134151,Kylan Watkins,2017,Memphis,Memphis,4250967,Kylan Watkins,2018,1.0,1.0
11446,134152,Josh Johnson,2017,Navy,Navy,4371862,Josh Johnson,2018,1.0,1.0
11447,134153,Jack Lundgren,2017,Navy,Navy,-1022748,Jack Lundgren,2018,1.0,1.0
11448,134154,Marcell Gleaton,2017,Navy,Navy,4371850,Marcell Gleaton,2018,1.0,1.0
11452,134158,Jesus Echevarria,2017,Washington State,Washington State,4283220,Jesus Echevarria,2018,1.0,1.0
11454,134160,Kyle Breed,2017,Arizona State,Arizona State,4242891,Kyle Breed,2018,1.0,1.0
11457,134163,Tyhier Tyler,2017,Army,Army,4373726,Tyhier Tyler,2018,1.0,1.0
11458,134164,Myles James,2017,Navy,Navy,-1022743,Myles James,2018,1.0,1.0
11461,134167,Brady Russell,2017,Colorado,Colorado,4243176,Brady Russell,2018,1.0,1.0
11463,134170,Kade Pupunu,2017,BYU,BYU,4569950,Kade Pupunu,2019,1.0,0.95
11472,134182,Jordan Blackmon,2017,Army,Army,4258446,Jordan Blackman,2017,0.9333,0.8967
11474,134184,Antoine Shaw,2017,Charlotte,Charlotte,4259294,Antoine Shaw,2018,1.0,1.0
11475,134186,Carthell Flowers,2017,Eastern Michigan,Eastern Michigan,4244811,Carthell Flowers,2018,1.0,1.0
11488,134189,Tyson Wilson,2017,UTEP,UTEP,4362032,Tyson Wilson,2018,1.0,1.0
11493,134217,Will Webster,2017,Coastal Carolina,Coastal Carolina,4259748,Will Webster,2018,1.0,1.0
11496,134220,Danny Anderson,2017,Minnesota,Minnesota,4240732,Danny Anderson,2018,1.0,1.0
11515,134216,Myles Prosser,2017,Coastal Carolina,Coastal Carolina,4259733,Myles Prosser,2018,1.0,1.0
11520,134239,Brandon Lewis,2017,Air Force,Air Force,4401043,Brandon Lewis,2018,1.0,1.0
11529,134242,Akyah Miranda,2017,Army,Army,4373728,Akyah Miranda,2018,1.0,1.0
11571,134273,Sione Lasike,2017,Utah State,Utah State,4569991,Sione Lasike,2019,1.0,0.95
11577,134280,Will Trawick,2017,Air Force,Air Force,4693818,Will Trawick,2020,1.0,0.9
11589,134302,Chris Evans,2017,Coastal Carolina,Coastal Carolina,4259739,Chris Evans,2018,1.0,1.0
11592,134298,Blake Smithback,2017,Wisconsin,Wisconsin,4242353,Blake Smithback,2018,1.0,1.0
11594,134294,Baden Pinson,2017,Coastal Carolina,Coastal Carolina,4259729,Baden Pinson,2018,1.0,1.0
11603,134315,Sidy Sow,2017,Eastern Michigan,Eastern Michigan,4244826,Sidy Sow,2018,1.0,1.0
11617,134321,T.J. Kpan,2017,West Virginia,West Virginia,4362209,T.J. Kpan,2018,1.0,1.0
11636,134346,Raymond Freeman,2017,Mississippi State,Mississippi State,4259812,Raymond Freeman,2018,1.0,1.0
11658,134363,Alex Spillum,2017,Coastal Carolina,Coastal Carolina,4259723,Alex Spillum,2018,1.0,1.0
11660,134366,Ryan Culbertson,2017,Coastal Carolina,Coastal Carolina,4259742,Ryan Culbertson,2017,1.0,0.95
11720,126315,Tanner McKee,2018,Stanford,Stanford,4685201,Tanner McKee,2020,1.0,0.95
11780,126375,Derrik Allen,2018,Notre Dame,Notre Dame,4372757,Derrik Allen,2018,1.0,0.95
11821,126416,CJ Moore,2018,Oklahoma State,Oklahoma State,4361842,CJ Moore,2019,1.0,1.0
11846,126441,Malik Heath,2018,Mississippi State,Mississippi State,4689334,Malik Heath,2020,1.0,0.95
11848,126443,Xavier Peters,2018,Florida State,Florida State,4363041,Xavier Peters,2018,1.0,0.95
11938,126533,Cam Johnson,2018,Vanderbilt,Vanderbilt,4362794,Cam Johnson,2018,1.0,0.95
12030,126625,Trill Williams,2018,Syracuse,Syracuse,4361942,Trill Williams,2018,1.0,0.95
12084,126679,Tavion Thomas,2018,Cincinnati,Cincinnati,4360083,Tavion Thomas,2018,1.0,0.95
12090,126685,Hunter Lotulelei,2018,Utah,Utah,4608865,Hunter Lotulelei,2020,1.0,0.95
12104,126699,Myles Mason,2018,Arkansas,Arkansas,4372003,Myles Mason,2018,1.0,0.95
12130,126725,Nakia Watson,2018,Wisconsin,Wisconsin,4372568,Nakia Watson,2019,1.0,1.0
12146,126741,Jaren Kump,2018,Utah,Utah,4608746,Jaren Kump,2020,1.0,0.95
12182,126777,Christian Turner,2018,Michigan,Michigan,4372073,Christian Turner,2018,1.0,0.95
12238,126833,J.R. Justice,2018,San Diego State,San Diego State,4361519,JR Justice,2019,1.0,1.0
12381,126976,Andrew VanBuren,2018,Boise State,Boise State,4373661,Andrew Van Buren,2018,0.9677,0.9242
12399,126994,Kanion Williams,2018,Oklahoma State,Oklahoma State,4361827,Kanion Williams,2018,1.0,0.95
12445,127040,Dennis Smith,2018,Duke,Duke,4360404,Dennis Smith,2019,1.0,1.0
12507,127102,CJ Goetz,2018,Wisconsin,Wisconsin,4372571,C.J. Goetz,2019,1.0,1.0
12537,127132,AJ Abbott,2018,Wisconsin,Wisconsin,4372579,A.J. Abbott,2019,1.0,1.0
12689,127284,Devonte Gordon,2018,Wake Forest,Wake Forest,4362013,DeVonte Gordon,2019,1.0,1.0
12699,127294,Connor Pay,2018,BYU,BYU,4687461,Connor Pay,2020,1.0,0.95
12826,127421,Jajuan Cherry,2018,South Florida,South Florida,4360875,JaJuan Cherry,2019,1.0,1.0
12931,127526,Devon Robinson,2018,Mississippi State,Mississippi State,4362903,Devon Robinson,2019,1.0,1.0
12949,127544,C.J. Smith,2018,Minnesota,Minnesota,4360941,CJ Smith,2018,1.0,0.95
12958,127553,LJ Wallace,2018,Colorado,Colorado,4360653,LJ Wallace,2018,1.0,0.95
12971,127566,J.J. Tucker,2018,Oregon,Oregon,4373835,JJ Tucker,2019,1.0,1.0
12987,127582,Charles Schmidt,2018,Northwestern,Northwestern,4361275,Charlie Schmidt,2019,0.9333,0.9467
13054,127649,Campbell Barrington,2018,BYU,BYU,4714382,Campbell Barrington,2021,1.0,0.9
13078,127673,Kenih Lovely,2018,Western Michigan,Western Michigan,4362236,Keni-H Lovely,2019,0.96,0.968
13079,127674,TC Harrison,2018,Virginia,Virginia,4370789,T.C. Harrison,2019,1.0,1.0
13182,127777,Josh Aune,2018,Minnesota,Minnesota,4360942,Josh Aune,2019,1.0,1.0
13191,127786,Talik Keaton,2018,Marshall,Marshall,4370353,Talik Keaton,2019,1.0,1.0
13193,127788,Noah Pierre,2018,Indiana,Indiana,4371951,Noah Pierre,2019,1.0,1.0
13194,127789,Titus Jones,2018,Memphis,Memphis,4371755,Titus Jones,2019,1.0,1.0
13196,127791,Derick Newton,2018,Kansas State,Kansas State,4373081,Derick Newton,2020,1.0,0.95
13202,127797,Javon Foster,2018,Missouri,Missouri,4362769,Javon Foster,2019,1.0,1.0
13203,127798,Cole Ramseyer,2018,Boise State,Boise State,4373664,Cole Ramseyer,2019,1.0,1.0
13210,127805,Syr Riley,2018,Washington State,Washington State,4373482,Syr Riley,2019,1.0,1.0
13212,127807,Jacoby Hopkins,2018,Texas State,Texas State,4362673,Jacoby Hopkins,2019,1.0,1.0
13213,127808,Cedarious Barfield,2018,San Diego State,San Diego State,4361498,Cedarious Barfield,2019,1.0,1.0
13215,127810,Demitri Washington,2018,Boise State,Boise State,4373669,Demitri Washington,2019,1.0,1.0
13218,127813,Uchenna Ezewike,2018,Massachusetts,Massachusetts,4361725,Uchenna Ezewike,2019,1.0,1.0
13220,127815,Sam Pinckney,2018,Georgia State,Georgia State,4361915,Sam Pinckney,2018,1.0,0.95
13226,127821,Tahj Magee,2018,Louisiana Tech,Louisiana Tech,4384211,Tahj Magee,2019,1.0,1.0
13227,127822,Bobby Lawrence,2018,Missouri,Missouri,4362765,Bobby Lawrence,2019,1.0,1.0
13232,127827,Luke Johns,2018,Georgia Tech,Georgia Tech,4360582,Luke Johns,2019,1.0,1.0
13235,127830,Jordan Jusevitch,2018,Indiana,Indiana,4371958,Jordan Jusevitch,2019,1.0,1.0
13236,127831,Jordan Rucker,2018,Purdue,Purdue,4372486,Jordan Rucker,2019,1.0,1.0
13238,127833,Wil Froumy,2018,Syracuse,Syracuse,4361951,Wil Froumy,2019,1.0,1.0
13239,127834,Christian Izien,2018,Rutgers,Rutgers,4372459,Christian Izien,2019,1.0,1.0
13240,127835,Torry Locklin,2018,Kansas,Kansas,4427821,Torry Locklin,2019,1.0,1.0
13255,127850,Blake Whiteheart,2018,Wake Forest,Wake Forest,4362018,Blake Whiteheart,2019,1.0,1.0
13257,127852,Keyon Helton,2018,South Florida,South Florida,4360884,Keyon Helton,2019,1.0,1.0
13258,127853,Weston Wright,2018,Texas Tech,Texas Tech,4362183,Weston Wright,2019,1.0,1.0
13262,127857,Lawrence Johnson,2018,New Mexico,New Mexico,4374068,Lawrence Johnson,2019,1.0,1.0
13264,127859,Braden Fiske,2018,Western Michigan,Western Michigan,4362245,Braden Fiske,2019,1.0,1.0
13266,127861,Trilion Coles,2018,UCF,UCF,4362393,Trilion Coles,2019,1.0,1.0
13270,127865,Carter Stagner,2018,Eastern Michigan,Eastern Michigan,4363541,Carter Stagner,2019,1.0,1.0
13271,127866,Chandler Pulvermacher,2018,Iowa State,Iowa State,4361750,Chandler Pulvermacher,2019,1.0,1.0
13284,127879,Cameron Valentine,2018,Rice,Rice,4362531,Cameron Valentine,2019,1.0,1.0
13285,127880,Steven Shaw,2018,Louisiana Tech,Louisiana Tech,4384212,Steven Shaw,2019,1.0,1.0
13286,127881,Keishon Dawkins,2018,Oregon State,Oregon State,4374048,Keishon Dawkins,2019,1.0,1.0
13289,127884,Monroe Young,2018,California,California,4372742,Monroe Young,2019,1.0,1.0
13297,127892,Trace Oldner,2018,Tulane,Tulane,4568633,Trace Oldner,2019,1.0,1.0
13298,127893,Tevita Fotu,2018,Utah,Utah,5084835,Tevita Fotu,2022,1.0,0.85
13300,127895,James Collins,2018,UCF,UCF,4362416,James Collins,2019,1.0,1.0
13302,127897,Henry Chibueze,2018,Liberty,Liberty,4365479,Henry Chibueze,2019,1.0,1.0
13304,127899,Peje' Harris,2018,Georgia Tech,Georgia Tech,4360580,Peje' Harris,2019,1.0,1.0
13309,127904,Tyrese Black,2018,UCF,UCF,4362424,Tyrese Black,2019,1.0,1.0
13320,127915,Parker Devine,2018,Georgia Southern,Georgia Southern,4361401,Parker Devine,2019,1.0,1.0
13331,127926,Christian Daniels,2018,Tulane,Tulane,4361800,Christian Daniels,2019,1.0,1.0
13332,127927,Lawrence Papillon,2018,Marshall,Marshall,4571622,Lawrence Papillon,2019,1.0,1.0
13333,127928,Matt Rosso,2018,Rutgers,Rutgers,4372469,Matt Rosso,2019,1.0,1.0
13335,127930,Maurquel Dillard,2018,Florida International,Florida International,4374257,Maurquel Dillard,2019,1.0,1.0
13336,127931,Harrison Jump,2018,Georgia Tech,Georgia Tech,4360583,Harrison Jump,2019,1.0,1.0
13338,127933,Edward Collins,2018,UCF,UCF,4362414,Edward Collins,2019,1.0,1.0
13341,127936,Xavier Delgado,2018,Missouri,Missouri,4362766,Xavier Delgado,2019,1.0,1.0
13343,127938,Luke Brockermeyer,2018,Texas,Texas,4362093,Luke Brockermeyer,2019,1.0,1.0
13357,127952,Steven Comstock,2018,Fresno State,Fresno State,4373899,Steven Comstock,2019,1.0,1.0
13360,127955,DJ Schramm,2018,Boise State,Boise State,4361070,DJ Schramm,2019,1.0,1.0
13363,127958,Alex Morgan,2018,Toledo,Toledo,4362292,Alex Morgan,2019,1.0,1.0
13365,127960,Mike DeHaan,2018,Northern Illinois,Northern Illinois,4374090,Mike DeHaan,2019,1.0,1.0
13367,127962,Matt Harmon,2018,Kent State,Kent State,4362889,Matt Harmon,2018,1.0,0.95
13370,127965,Evan Boozer,2018,Temple,Temple,4360995,Evan Boozer,2019,1.0,1.0
13373,127968,Justin Jeffery,2018,Charlotte,Charlotte,4373695,Justin Jeffery,2019,1.0,1.0
13375,127970,Thomas Yassmin,2018,Utah,Utah,4361027,Thomas Yassmin,2019,1.0,1.0
13376,127971,Aaron Gethers,2018,Boston College,Boston College,4360210,Aaron Gethers,2019,1.0,1.0
13379,127974,Jordan McCloud,2018,South Florida,South Florida,4360890,Jordan McCloud,2019,1.0,1.0
13385,127980,Quindell Johnson,2018,Memphis,Memphis,4371731,Quindell Johnson,2019,1.0,1.0
13389,127984,Gabe Lemons,2018,Oklahoma State,Oklahoma State,4361836,Gabe Lemons,2019,1.0,1.0
13391,127986,Nathan Boe,2018,Minnesota,Minnesota,4360960,Nathan Boe,2019,1.0,1.0
13392,127987,Robin Jutwreten,2018,Rutgers,Rutgers,4372474,Robin Jutwreten,2019,1.0,1.0
13393,127988,Clayton Franks,2018,Texas Tech,Texas Tech,4362180,Clayton Franks,2019,1.0,1.0
13394,127989,Micah Mariteragi,2018,Virginia,Virginia,4370802,Micah Mariteragi,2019,1.0,1.0
13403,127998,Dayonte Roberts,2018,UL Monroe,UL Monroe,4365323,Dayonte Roberts,2019,1.0,1.0
13405,128000,Marco Brewer,2018,Oregon State,Oregon State,4696029,Marco Brewer,2020,1.0,0.95
13408,128003,Alondras Strong,2018,UAB,UAB,4374360,Alondras Strong,2019,1.0,1.0
13409,128004,Jordan Underwood,2018,Florida International,Florida International,4361086,Jordan Underwood,2019,1.0,1.0
13411,128006,Anthony Goodlow,2018,Tulsa,Tulsa,4372378,Anthony Goodlow,2019,1.0,1.0
13413,128008,Jacob Doddridge,2018,Rice,Rice,4362545,Jacob Doddridge,2019,1.0,1.0
13422,128017,Luke Martin,2018,Ball State,Ball State,4361633,Luke Martin,2019,1.0,1.0
13433,128028,Nick Carey,2018,Toledo,Toledo,4570317,Nick Carey,2019,1.0,1.0
13435,128030,Caleb Lynum,2018,Florida International,Florida International,4374263,Caleb Lynum,2019,1.0,1.0
13437,128032,Payne Durham,2018,Purdue,Purdue,4372505,Payne Durham,2019,1.0,1.0
13442,128037,Brandon Davis,2018,Tennessee,Tennessee,4369843,Brandon Davis,2019,1.0,1.0
13446,128041,Matt Lawson,2018,Fresno State,Fresno State,4373912,Matt Lawson,2019,1.0,1.0
13448,128043,Brayden Cosper,2018,BYU,BYU,4373628,Brayden Cosper,2019,1.0,1.0
13452,128047,Mario Wright,2018,Western Kentucky,Western Kentucky,4363084,Mario Wright,2019,1.0,1.0
13454,128049,Talan Alfrey,2018,BYU,BYU,4714381,Talan Alfrey,2021,1.0,0.9
13455,128050,Reggie Jennings,2018,Northern Illinois,Northern Illinois,4374098,Reggie Jennings,2019,1.0,1.0
13461,128056,Jyran Mitchell,2018,Northern Illinois,Northern Illinois,4374101,Jyran Mitchell,2019,1.0,1.0
13464,128059,Darren Brown,2018,SMU,SMU,4360547,Darren Brown,2019,1.0,1.0
13466,128061,Zakk McKeehan,2018,Georgia Tech,Georgia Tech,-1012510,Zakk Mckeehan,2018,1.0,0.95
13473,128068,Carson Baker,2018,San Diego State,San Diego State,4361497,Carson Baker,2019,1.0,1.0
13474,128069,Hale Motu'apuaka,2018,Utah State,Utah State,4374203,Hale Motu'apuaka,2019,1.0,1.0
13490,128085,Troy Henderson,2018,Liberty,Liberty,4365489,Troy Henderson,2019,1.0,1.0
13496,128091,Chris Smith,2018,Louisiana,Louisiana,4363104,Chris Smith,2019,1.0,1.0
13501,128096,Cameron Thomas,2018,San Diego State,San Diego State,4361510,Cameron Thomas,2019,1.0,1.0
13503,128098,Spencer Wells,2018,Houston,Houston,4360201,Spencer Wells,2019,1.0,1.0
13506,128101,Byron Perkins,2018,Purdue,Purdue,4372489,Byron Perkins,2019,1.0,1.0
13507,128102,Tyler Days,2018,Boston College,Boston College,4360206,Tyler Days,2019,1.0,1.0
13511,128106,Jarrett Kingston,2018,Washington State,Washington State,4373474,Jarrett Kingston,2019,1.0,1.0
13512,128107,Parker Bisek,2018,Toledo,Toledo,4570316,Parker Bisek,2019,1.0,1.0
13518,128113,Jaylon Allen,2018,Memphis,Memphis,4371740,Jaylon Allen,2019,1.0,1.0
13524,128119,Silas Robinson,2018,Arkansas,Arkansas,4372008,Silas Robinson,2019,1.0,1.0
13533,128128,Mac Copeland,2018,Kansas,Kansas,4360345,Mac Copeland,2019,1.0,1.0
13537,128132,Andrew McGowan,2018,UTSA,UTSA,4363002,Andrew McGowan,2019,1.0,1.0
13541,128136,AJ Mayer,2018,Miami (OH),Miami (OH),4363148,AJ Mayer,2019,1.0,1.0
13543,128138,Brandon Mays,2018,Army,Army,4577327,Brandon Mays,2019,1.0,1.0
13546,128141,Montrae Braswell,2018,Central Michigan,Central Michigan,4362561,Montrae Braswell,2019,1.0,1.0
