Player_ID,Player,pos_norm,latest_school,schools_played,seasons_count,games_total,sos_season_weighted,award_count,awards,heisman_finish,games_defense,games_pff,tackles_combined,tackles_loss,sacks,def_int,pass_defended,fumbles_forced,award_aa,award_aac_defensive_player_of_the_year,award_acc_defensive_player_of_the_year,award_bednarik,award_big_12_defensive_player_of_the_year,award_big_ten_defensive_player_of_the_year,award_bronko_nagurski_award_most_outstanding_defensive_player,award_cusa_defensive_player_of_the_year,award_chuck_bednarik_award_defensive_player_of_the_year,award_john_outland_trophy_most_outstanding_interior_lineman,award_mac_defensive_player_of_the_year,award_mwc_defensive_player_of_the_year,award_nagurski,award_pac_12_defensive_player_of_the_year,award_ronnie_lott_trophy_defensive_impact_player_of_the_year,award_sec_defensive_player_of_the_year,award_sun_belt_defensive_player_of_the_year,award_sun_belt_player_of_the_year,award_ted_hendricks_award_defensive_end_of_the_year_award,award_vern_smith_leadership_award,award_vince_lombardi_award_lineman_of_the_year
dakari-frazier-1,Dakari Frazier,IDL,Western Michigan,Ball State|Western Michigan,4,32.0,-4.8915625,0.0,,0,31.0,20.0,17.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darnell-thompson-1,Darnell Thompson,IDL,Colorado State,Colorado State,3,32.0,-3.5700000000000003,0.0,,0,31.0,30.0,66.0,8.5,3.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dashawn-crawford-1,Dashawn Crawford,IDL,Southern Mississippi,Southern Mississippi|Virginia Tech,3,32.0,-1.7921874999999998,0.0,,0,31.0,19.0,48.0,11.5,5.5,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davonte-jest-1,Davon'te Jest,IDL,Akron,Akron,3,32.0,-4.683125,0.0,,0,31.0,32.0,71.0,7.5,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dayton-leblanc-1,Dayton LeBlanc,IDL,North Texas,North Texas,4,32.0,-6.6875,0.0,,0,32.0,30.0,50.0,4.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejon-roney-1,Dejon Roney,IDL,San Jose State,San Jose State,4,32.0,-4.1296875,0.0,,0,29.0,29.0,27.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demage-bailey-1,Demage Bailey,IDL,East Carolina,East Carolina,3,32.0,-0.34,0.0,,0,32.0,32.0,48.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dennis-briggs-jr-1,Dennis Briggs Jr.,IDL,Illinois,Florida State|Illinois,4,32.0,2.7756250000000002,0.0,,0,32.0,29.0,65.0,6.5,5.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derick-hunter-1,Derick Hunter,IDL,Memphis,Memphis|Texas A&M,4,32.0,-0.09843749999999973,0.0,,0,22.0,27.0,19.0,2.5,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-aupiu-1,Devin Aupiu,IDL,UCLA,UCLA,4,32.0,6.3253125,0.0,,0,32.0,30.0,33.0,6.0,2.5,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-baldwin-1,Devin Baldwin,IDL,Memphis,Jacksonville State|Massachusetts|Memphis|Rutgers,6,32.0,-4.75,0.0,,0,30.0,30.0,37.0,11.0,2.5,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dovid-magna-1,Dovid Magna,IDL,UCLA,UCLA,5,32.0,0.40531249999999996,0.0,,0,30.0,27.0,32.0,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duke-ejiofor-1,Duke Ejiofor,IDL,Wake Forest,Wake Forest,3,32.0,3.7690625,0.0,,0,32.0,30.0,121.0,41.0,21.5,1.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwin-alexander-1,Edwin Alexander,IDL,LSU,LSU,3,32.0,5.188124999999999,0.0,,0,32.0,30.0,58.0,4.5,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elgin-griffin-1,Elgin Griffin,IDL,Troy,Troy,3,32.0,-4.635625,0.0,,0,32.0,31.0,34.0,5.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elijah-ponder-1,Elijah Ponder,IDL,Cincinnati,Cincinnati,3,32.0,-0.3671875000000001,0.0,,0,30.0,28.0,64.0,12.5,4.5,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emaurion-banks-1,E'Maurion Banks,IDL,Texas Tech,Texas Tech,5,32.0,3.1815625,0.0,,0,31.0,28.0,44.0,10.5,4.5,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fred-hansard-1,Fred Hansard,IDL,Penn State,Penn State,5,32.0,4.775625,0.0,,0,26.0,31.0,23.0,6.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gilber-edmond-1,Gilber Edmond,IDL,South Carolina,Florida State|South Carolina,4,32.0,4.0996875,0.0,,0,32.0,27.0,38.0,4.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harvey-dyson-iii-1,Harvey Dyson III,IDL,Tulane,Texas Tech|Tulane,4,32.0,2.49625,0.0,,0,32.0,30.0,53.0,15.0,10.5,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jachai-polite-1,Jachai Polite,IDL,Florida,Florida,3,32.0,4.5971875,0.0,,0,32.0,29.0,78.0,26.5,15.0,0.0,4.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-ferguson-1,Jacob Ferguson,IDL,Georgia Southern,Georgia Southern,3,32.0,-3.0959375,0.0,,0,28.0,31.0,76.0,13.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-jelks-1,Jalen Jelks,IDL,Oregon,Oregon,3,32.0,3.6771875,0.0,,0,32.0,30.0,99.0,22.0,11.5,1.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalin-walker-1,Jalin Walker,IDL,Coastal Carolina,Coastal Carolina,3,32.0,-6.2759374999999995,0.0,,0,32.0,0.0,37.0,8.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamarious-brown-1,Jamarious Brown,IDL,Ole Miss,Ole Miss,3,32.0,3.6106249999999998,0.0,,0,32.0,29.0,54.0,5.0,1.5,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jared-goldwire-1,Jared Goldwire,IDL,Louisville,Louisville,3,32.0,1.9731249999999998,0.0,,0,32.0,30.0,83.0,10.0,4.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jasad-haynes-1,Jasad Haynes,IDL,Fresno State,Fresno State,4,32.0,-0.6487499999999999,0.0,,0,31.0,29.0,42.0,7.0,3.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jase-franke-1,Jase Franke,IDL,Colorado,Colorado,3,32.0,-0.11750000000000001,0.0,,0,32.0,29.0,36.0,5.5,3.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jashon-cornell-1,Jashon Cornell,IDL,Ohio State,Ohio State,4,32.0,7.4375,0.0,,0,32.0,28.0,48.0,11.5,6.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javaree-jackson-1,Javaree Jackson,IDL,Wyoming,Wyoming,3,32.0,-3.8671875,0.0,,0,31.0,30.0,71.0,8.5,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayson-jenkins-1,Jayson Jenkins,IDL,Florida State,Florida State|Tennessee,4,32.0,2.8115625,0.0,,0,32.0,31.0,31.0,6.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeff-marks-1,Jeff Marks,IDL,Jacksonville State,Jacksonville State|Purdue,5,32.0,1.18875,0.0,,0,31.0,25.0,45.0,4.5,1.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justice-finkley-1,Justice Finkley,IDL,Texas,Texas,3,32.0,7.33375,0.0,,0,32.0,29.0,26.0,3.5,2.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-kirkland-1,Justin Kirkland,IDL,BYU,BYU|Oklahoma State,3,32.0,3.81875,0.0,,0,32.0,28.0,43.0,6.5,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kalei-meyer-1,Kalei Meyer,IDL,Nevada,Nevada,3,32.0,-5.3675,0.0,,0,31.0,28.0,27.0,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenneth-mann-1,Kenneth Mann,IDL,Oklahoma,Oklahoma,3,32.0,5.4487499999999995,0.0,,0,32.0,28.0,84.0,13.0,7.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenny-turnier-2,Kenny Turnier,IDL,Texas Christian,Texas Christian|UCF,4,32.0,-1.653125,0.0,,0,32.0,30.0,62.0,23.0,9.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kierron-smith-1,Kierron Smith,IDL,Georgia Southern,Georgia Southern,5,32.0,-3.54375,0.0,,0,29.0,30.0,24.0,2.5,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kortlin-rausaw-1,Kortlin Rausaw,IDL,North Texas,North Texas,4,32.0,-5.06125,0.0,,0,31.0,30.0,33.0,3.0,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laron-stokes-1,LaRon Stokes,IDL,Oklahoma,Oklahoma,3,32.0,3.62,0.0,,0,32.0,28.0,35.0,8.5,0.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lyndon-johnson-1,Lyndon Johnson,IDL,Cincinnati,Cincinnati,3,32.0,-0.9784375000000001,0.0,,0,32.0,26.0,31.0,4.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mackavelli-malotumau-1,Mackavelli Malotumau,IDL,Western Kentucky,Nevada|Western Kentucky,3,32.0,-4.539687499999999,0.0,,0,32.0,31.0,58.0,8.0,2.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marshawn-kneeland-1,Marshawn Kneeland,IDL,Western Michigan,Western Michigan,3,32.0,-4.293125,0.0,,0,32.0,31.0,126.0,25.0,10.5,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason-reiger-1,Mason Reiger,IDL,Louisville,Louisville,5,32.0,3.8121875000000003,0.0,,0,32.0,28.0,49.0,16.5,8.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-elam-2,Matt Elam,IDL,Kentucky,Kentucky,3,32.0,1.92375,0.0,,0,31.0,31.0,40.0,1.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micario-stanley-1,Mi'Cario Stanley,IDL,UAB,UAB,3,32.0,-3.3115625,0.0,,0,32.0,0.0,45.0,5.5,1.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael-hill-1,Michael Hill,IDL,Ohio State,Ohio State,3,32.0,5.831875,0.0,,0,32.0,30.0,34.0,4.5,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike-yoan-sandjo-njiki-1,Mike Yoan Sandjo-Njiki,IDL,Washington State,SMU|Washington State,4,32.0,-0.48968750000000016,0.0,,0,32.0,30.0,27.0,4.5,2.5,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milan-lanier-1,Milan Lanier,IDL,Marshall,Marshall,5,32.0,-4.30875,0.0,,0,29.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pierce-oppong-1,Pierce Oppong,IDL,Northern Illinois,Northern Illinois,4,32.0,-1.83625,0.0,,0,32.0,31.0,50.0,5.5,2.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prince-dorbah-1,Prince Dorbah,IDL,Arizona State,Arizona State,3,32.0,4.624375000000001,0.0,,0,32.0,29.0,60.0,20.5,13.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rick-dabreu-1,Rick D'Abreu,IDL,East Carolina,East Carolina,3,32.0,-1.8478125,0.0,,0,24.0,32.0,67.0,7.0,3.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rj-mcintosh-1,RJ McIntosh,IDL,Miami (FL),Miami (FL),3,32.0,1.779375,0.0,,0,31.0,29.0,103.0,23.0,5.5,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-mccray-iii-1,Robert McCray III,IDL,Indiana,Indiana,3,32.0,3.635625,0.0,,0,32.0,0.0,45.0,15.0,8.5,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodney-mcgraw-2,Rodney McGraw,IDL,Western Michigan,Louisville|Penn State|Western Michigan,4,32.0,-3.2959375,0.0,,0,32.0,29.0,65.0,11.0,8.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruquan-buckley-1,Ru'Quan Buckley,IDL,Michigan State,Michigan State|Nebraska,5,32.0,4.4403125,0.0,,0,32.0,32.0,25.0,4.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan-londree-1,Ryan Londree,IDL,Old Dominion,Old Dominion,4,32.0,-6.645,0.0,,0,29.0,32.0,25.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sawyer-goram-welch-1,Sawyer Goram-Welch,IDL,Coastal Carolina,Coastal Carolina|Texas,4,32.0,-1.7678124999999998,0.0,,0,30.0,7.0,58.0,4.0,2.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scale-igiehon-1,Scale Igiehon,IDL,Boise State,Boise State,4,32.0,-1.65875,0.0,,0,32.0,28.0,71.0,9.0,2.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sha-ki-holines-1,Sha-Ki Holines,IDL,Massachusetts,Massachusetts,3,32.0,-3.549375,0.0,,0,32.0,31.0,102.0,22.5,5.5,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skyler-gill-howard-1,Skyler Gill-Howard,IDL,Texas Tech,Northern Illinois|Texas Tech,4,32.0,-4.4215625,0.0,,0,31.0,31.0,88.0,14.5,6.5,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zeke-chapman-1,Zeke Chapman,IDL,South Alabama,South Alabama,3,32.0,-5.11625,0.0,,0,31.0,31.0,16.0,1.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron-cochran-3,Aaron Cochran,IDL,UCF,UCF,3,31.0,-1.9425806451612904,0.0,,0,30.0,29.0,31.0,0.5,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-campbell-1,AJ Campbell,IDL,Kent State,Kent State,4,31.0,-3.8487096774193548,0.0,,0,31.0,0.0,34.0,6.5,1.5,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aj-logan-1,A.J. Logan,IDL,Missouri,Missouri,3,31.0,2.500645161290323,0.0,,0,31.0,30.0,45.0,7.0,0.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ami-finau-1,Ami Finau,IDL,Maryland,Maryland,3,31.0,3.96483870967742,0.0,,0,31.0,29.0,89.0,13.0,3.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew-tarver-1,Andrew Tarver,IDL,Florida International,Florida International,4,31.0,-6.739032258064517,0.0,,0,31.0,29.0,51.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antonio-shelton-1,Antonio Shelton,IDL,Penn State,Penn State,4,31.0,4.8103225806451615,0.0,,0,31.0,0.0,51.0,12.5,6.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austin-hill-5,Austin Hill,IDL,Army,Army,3,31.0,-3.5274193548387096,0.0,,0,31.0,29.0,76.0,3.5,0.5,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon-dorlus-1,Brandon Dorlus,IDL,Oregon,Oregon,3,31.0,1.6332258064516127,0.0,,0,31.0,25.0,44.0,11.0,4.5,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brennan-jackson-1,Brennan Jackson,IDL,Washington State,Washington State,5,31.0,2.373548387096774,0.0,,0,31.0,30.0,118.0,28.5,16.0,0.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caleb-tremblay-1,Caleb Tremblay,IDL,Tennessee,Tennessee|USC,4,31.0,3.7970967741935486,0.0,,0,31.0,29.0,39.0,8.0,3.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris-green-3,Chris Green,IDL,Nevada,Nevada,4,31.0,-3.7483870967741932,0.0,,0,31.0,28.0,31.0,7.0,2.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cj-onyechi-1,CJ Onyechi,IDL,Colorado State,Colorado State|Rutgers,3,31.0,0.4032258064516129,0.0,,0,31.0,31.0,112.0,17.0,6.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cole-daniels-1,Cole Daniels,IDL,Old Dominion,Old Dominion|South Alabama,4,31.0,-1.5941935483870968,0.0,,0,31.0,29.0,43.0,5.5,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daevin-hobbs-1,Daevin Hobbs,IDL,Tennessee,Tennessee,3,31.0,2.4306451612903226,0.0,,0,31.0,29.0,64.0,7.0,4.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daevion-davis-1,Daevion Davis,IDL,Vanderbilt,Vanderbilt,5,31.0,3.4932258064516133,0.0,,0,30.0,30.0,58.0,4.0,2.0,0.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denver-warren-2,Denver Warren,IDL,UAB,New Mexico State|Sam Houston|UAB,3,31.0,-5.059677419354839,0.0,,0,31.0,30.0,63.0,8.0,5.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dimarya-mixon-1,Dimarya Mixon,IDL,SMU,SMU|Tennessee,3,31.0,2.871612903225807,0.0,,0,31.0,27.0,30.0,6.0,2.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dj-wonnum-1,D.J. Wonnum,IDL,South Carolina,South Carolina,3,31.0,3.405806451612903,0.0,,0,31.0,29.0,100.0,20.0,9.5,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
draper-riley-1,Draper Riley,IDL,Southern Mississippi,Southern Mississippi,3,31.0,-4.5683870967741935,0.0,,0,31.0,0.0,65.0,11.5,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eliel-ehimare-1,Eliel Ehimare,IDL,Nevada-Las Vegas,Nevada-Las Vegas,4,31.0,-2.432903225806452,0.0,,0,29.0,31.0,60.0,7.5,4.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gerald-owens-1,Gerald Owens,IDL,Michigan State,Michigan State,4,31.0,5.933548387096774,0.0,,0,30.0,29.0,24.0,1.5,1.5,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob-tuioti-1,Jacob Tuioti,IDL,Army,Army,4,31.0,-4.239677419354839,0.0,,0,29.0,31.0,26.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen-thompson-3,Jalen Thompson,IDL,Michigan State,Michigan State,3,31.0,5.224838709677419,0.0,,0,31.0,31.0,66.0,13.0,4.5,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamil-burroughs-1,Jamil Burroughs,IDL,Mississippi State,Alabama|Mississippi State,4,31.0,1.7174193548387096,0.0,,0,31.0,19.0,29.0,5.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jashaud-stewart-1,Jashaud Stewart,IDL,Arkansas,Arkansas,4,31.0,4.646451612903226,0.0,,0,28.0,29.0,28.0,4.5,2.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-onye-2,Jason Onye,IDL,Notre Dame,Notre Dame,5,31.0,4.261612903225806,0.0,,0,31.0,29.0,52.0,3.5,3.5,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jassavia-reese-1,Jassavia Reese,IDL,New Mexico State,New Mexico State,3,31.0,-5.418064516129032,0.0,,0,31.0,23.0,68.0,5.5,4.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayden-loving-1,Jayden Loving,IDL,Wake Forest,Wake Forest|Western Kentucky,3,31.0,-2.293225806451613,0.0,,0,31.0,29.0,89.0,12.0,4.5,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylon-george-1,Jaylon George,IDL,Western Kentucky,Western Kentucky,3,31.0,-6.61483870967742,0.0,,0,31.0,28.0,67.0,10.0,3.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah-martin-2,Jeremiah Martin,IDL,Texas A&M,Texas A&M,3,31.0,6.3022580645161295,0.0,,0,31.0,25.0,11.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan-elliott-1,Jordan Elliott,IDL,Missouri,Missouri|Texas,4,31.0,3.057741935483871,0.0,,0,31.0,30.0,76.0,18.0,5.5,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin-beadles-1,Justin Beadles,IDL,Louisville,Houston|Louisville|New Mexico State|Virginia Tech,6,31.0,-2.0983870967741938,0.0,,0,30.0,30.0,34.0,6.0,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelton-moss-1,Kelton Moss,IDL,UTEP,UTEP,3,31.0,-7.4154838709677415,0.0,,0,31.0,30.0,76.0,7.0,2.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kendall-wilkerson-1,Kendall Wilkerson,IDL,Louisiana,Louisiana,3,31.0,0.0,0.0,,0,31.0,0.0,28.0,2.5,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenny-bigelow-1,Kenny Bigelow,IDL,West Virginia,USC|West Virginia,3,31.0,4.589354838709677,0.0,,0,31.0,28.0,31.0,7.5,5.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khalil-johnson-1,Khalil Johnson,IDL,Memphis,Memphis,3,31.0,-1.895483870967742,0.0,,0,31.0,25.0,10.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle-king-1,Kyle King,IDL,Ball State,Ball State|Michigan State,3,31.0,-2.7196774193548388,0.0,,0,31.0,30.0,35.0,6.0,3.5,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyler-drake-1,Kyler Drake,IDL,New Mexico,New Mexico,3,31.0,-5.164516129032258,0.0,,0,30.0,31.0,61.0,10.0,3.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leonard-taylor-3,Leonard Taylor,IDL,Miami (FL),Miami (FL),3,31.0,1.9419354838709677,0.0,,0,31.0,31.0,64.0,23.5,6.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malakai-menzer-1,Malakai Menzer,IDL,Florida State,Florida State,4,31.0,4.144516129032258,0.0,,0,25.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
