recruit_name,recruit_year,committed_to,recruit_id,sports_ref_id,roster_name,roster_school,roster_year,pos,name_score,team_match,year_diff,match_strategy
Branden Hoch,2025,Florida Atlantic,202501729,branden-hoch-1,Branden Hoch,Florida Atlantic,2025,WR,100,1,0,PRIMARY_LAYER
Chandler Jordan,2025,Georgia State,202501730,chandler-jordan-1,Chandler Jordan,Georgia State,2025,S,100,1,0,PRIMARY_LAYER
Demarcus Baker,2025,Arkansas State,202501731,demarcus-baker-1,Demarcus Baker,Arkansas State,2025,S,100,1,0,PRIMARY_LAYER
Ryland Bradford,2025,UTEP,202501732,ryland-bradford-1,Ryland Bradford,UTEP,2025,WR,100,1,0,PRIMARY_LAYER
Noah Ehrlich,2025,Miami (OH),202501733,noah-ehrlich-1,Noah Ehrlich,Miami (OH),2025,QB,100,1,0,PRIMARY_LAYER
Jerald James,2025,James Madison,202501735,jerald-james-1,Jerald James,James Madison,2025,DL,100,1,0,PRIMARY_LAYER
PaLanding Drammeh,2025,Tulane,202501736,palanding-drammeh-1,PaLanding Drammeh,Tulane,2025,DL,100,1,0,PRIMARY_LAYER
Keveun Mason,2025,Temple,202501752,keveun-mason-1,Keveun Mason,Temple,2025,RB,100,1,0,PRIMARY_LAYER
Mana Tuioti,2025,Boise State,202501754,mana-tuioti-1,Mana Tuioti,Boise State,2025,LB,100,1,0,PRIMARY_LAYER
Ahran Ogbor,2025,Rice,202501756,ahran-ogbor-1,Ahran Ogbor,Rice,2025,S,100,1,0,PRIMARY_LAYER
Seth Gathers,2025,James Madison,202501758,seth-gathers-1,Seth Gathers,James Madison,2025,S,100,1,0,PRIMARY_LAYER
Andrew Alford,2025,Tulsa,202501759,andrew-alford-1,Andrew Alford,Tulsa,2025,QB,100,1,0,PRIMARY_LAYER
Gavin Bowlin,2025,Troy,202501760,gavin-bowlin-1,Gavin Bowlin,Troy,2025,OL,100,1,0,PRIMARY_LAYER
Deuce Bailey,2025,Missouri State,202501762,deuce-bailey-1,Deuce Bailey,Missouri State,2025,QB,100,1,0,PRIMARY_LAYER
Jacari Gatling,2025,Memphis,202501765,jacari-gatling-1,Jacari Gatling,Memphis,2025,DL,100,1,0,PRIMARY_LAYER
Donovan Fitzmaurice,2025,Washington State,202501769,donovan-fitzmaurice-1,Donovan Fitzmaurice,Washington State,2025,DL,100,1,0,PRIMARY_LAYER
DeReyon Jenkins,2025,Rice,202501771,dereyon-jenkins-jr-1,DeReyon Jenkins jr,Rice,2025,DE,91,1,0,PRIMARY_LAYER
A'marion Breland,2025,UTSA,202501773,amarion-breland-1,A'marion Breland,UTSA,2025,OL,100,1,0,PRIMARY_LAYER
Kheaton Kinney,2025,Missouri State,202501779,kheaton-kinney-1,Kheaton Kinney,Missouri State,2025,DL,100,1,0,PRIMARY_LAYER
Xavier Canales,2025,Georgia Tech,202501802,xavier-canales-1,Xavier Canales,Georgia Tech,2025,OL,100,1,0,PRIMARY_LAYER
Travon Pankey,2025,Washington State,202501804,travon-pankey-1,Travon Pankey,Washington State,2025,RB,100,1,0,PRIMARY_LAYER
Herlin Perry Jr.,2025,South Florida,202501805,herlin-perry-jr-1,Herlin Perry Jr.,South Florida,2025,CB,100,1,0,PRIMARY_LAYER
Jayden Bradley,2025,Texas State,202501807,jayden-bradley-1,Jayden Bradley,Texas State,2025,S,100,1,0,PRIMARY_LAYER
Jacob Nye,2025,BYU,202501809,jacob-nye-1,Jacob Nye,BYU,2025,TE,100,1,0,PRIMARY_LAYER
Christofer Noble,2025,Middle Tennessee,202501810,christofer-noble-1,Christofer Noble,Middle Tennessee State,2025,S,100,1,0,PRIMARY_LAYER
Camp Lott,2025,UCF,202501811,camp-lott-1,Camp Lott,UCF,2025,OL,100,1,0,PRIMARY_LAYER
Mark Wiepert,2025,Oregon,202501815,mark-wiepert-1,Mark Wiepert,Oregon,2025,QB,100,1,0,PRIMARY_LAYER
Andruw Ellis,2025,Northern Illinois,202501817,andruw-ellis-1,Andruw Ellis,Northern Illinois,2025,DB,100,1,0,PRIMARY_LAYER
Elijah Ffrench,2025,Georgia Southern,202501819,elijah-ffrench-1,Elijah Ffrench,Georgia Southern,2025,DB,100,1,0,PRIMARY_LAYER
Colin Leahey,2025,Rice,202501820,colin-leahey-1,Colin Leahey,Rice,2025,WR,100,1,0,PRIMARY_LAYER
Kelvin Washington,2025,Tulsa,202501822,kelvin-washington-1,Kelvin Washington,Tulsa,2025,RB,100,1,0,PRIMARY_LAYER
Jacob Maiava,2025,UCF,202501823,jacob-maiava-1,Jacob Maiava,UCF,2025,OL,100,1,0,PRIMARY_LAYER
Kearius Bivens,2025,South Alabama,202501824,kearius-bivens-1,Kearius Bivens,South Alabama,2025,OL,100,1,0,PRIMARY_LAYER
Braden Ellis,2025,Old Dominion,202501825,braden-ellis-1,Braden Ellis,Old Dominion,2025,OL,100,1,0,PRIMARY_LAYER
Yasir Smith,2025,North Carolina,202501826,yasir-smith-1,Yasir Smith,North Carolina,2025,TE,100,1,0,PRIMARY_LAYER
Jackson McCarter,2025,James Madison,202501827,jackson-mccarter-1,Jackson McCarter,James Madison,2025,RB,100,1,0,PRIMARY_LAYER
Brian Hnat,2025,James Madison,202501828,brian-hnat-1,Brian Hnat,James Madison,2025,TE,100,1,0,PRIMARY_LAYER
Devin White,2025,South Alabama,202501829,devin-white-2,Devin White,South Alabama,2025,OL,100,1,0,PRIMARY_LAYER
Luke Reynolds,2025,Jacksonville State,202501830,luke-reynolds-2,Luke Reynolds,Jacksonville State,2025,S,100,1,0,PRIMARY_LAYER
Aiden Walker,2025,Nevada,202501831,aiden-walker-1,Aiden Walker,Nevada,2025,DB,100,1,0,PRIMARY_LAYER
Chase Howard,2025,Louisiana,202501832,chase-howard-2,Chase Howard,Louisiana,2025,DL,100,1,0,PRIMARY_LAYER
D'Ante Keys,2025,Texas State,202501833,dante-keys-1,D'Ante Keys,Texas State,2025,DL,100,1,0,PRIMARY_LAYER
Je'Hahj Sherrill,2025,Old Dominion,202501834,jehadj-sherrill-1,Je'Hadj Sherrill,Old Dominion,2025,CB,91,1,0,PRIMARY_LAYER
Maddox Lynch,2025,South Alabama,202501835,maddox-lynch-1,Maddox Lynch,South Alabama,2025,TE,100,1,0,PRIMARY_LAYER
Jordyn Criss,2025,BYU,202501836,jordyn-criss-1,Jordyn Criss,BYU,2025,CB,100,1,0,PRIMARY_LAYER
Carter Zuliani,2025,West Virginia,202501837,carter-zuliani-1,Carter Zuliani,West Virginia,2025,TE,100,1,0,PRIMARY_LAYER
Max Anderson,2025,West Virginia,202501838,max-anderson-4,Max Anderson,West Virginia,2025,QB,100,1,0,PRIMARY_LAYER
Eliot Hummer,2025,Northern Illinois,202501839,eliot-hummer-1,Eliot Hummer,Northern Illinois,2025,LB,100,1,0,PRIMARY_LAYER
Kamarion Thomas,2025,North Carolina,202501840,kamarion-thomas-1,Kamarion Thomas,North Carolina,2025,DL,100,1,0,PRIMARY_LAYER
Haston Crawford,2025,Kennesaw State,202501841,haston-crawford-1,Haston Crawford,Kennesaw State,2025,OL,100,1,0,PRIMARY_LAYER
Gabe Glover,2025,Jacksonville State,202501842,gabe-glover-1,Gabe Glover,Jacksonville State,2025,WR,100,1,0,PRIMARY_LAYER
Jameson Scissum,2025,Jacksonville State,202501843,jameson-scissum-1,Jameson Scissum,Jacksonville State,2025,TE,100,1,0,PRIMARY_LAYER
Latrell Noel,2025,Rutgers,202501846,latrell-noel-1,Latrell Noel,Rutgers,2025,DB,100,1,0,PRIMARY_LAYER
Elliot Demaine,2025,Wake Forest,202501847,elliot-demaine-1,Elliot Demaine,Wake Forest,2025,OL,100,1,0,PRIMARY_LAYER
Matai Jefferson,2025,Arizona State,202501848,matai-jefferson-1,Matai Jefferson,Arizona State,2025,OL,100,1,0,PRIMARY_LAYER
Noah Thomas,2025,Oregon State,202501849,noah-thomas-2,Noah Thomas,Oregon State,2025,OL,100,1,0,PRIMARY_LAYER
Jacobe Hayes,2025,TCU,202501850,jacobe-hayes-1,Jacobe Hayes,Texas Christian,2025,WR,100,1,0,PRIMARY_LAYER
Terrence Lewis,2025,North Texas,202501851,terrence-lewis-3,Terrence Lewis,North Texas,2025,WR,100,1,0,PRIMARY_LAYER
Malijah Tucker,2025,Washington State,202501852,malijah-tucker-1,Malijah Tucker,Washington State,2025,DL,100,1,0,PRIMARY_LAYER
Vincent Tautua,2025,BYU,202501856,vincent-tautua-1,Vincent Tautua,BYU,2025,DL,100,1,0,PRIMARY_LAYER
Gavin Garretson,2025,Arkansas,202501857,gavin-garretson-1,Gavin Garretson,Arkansas,2025,TE,100,1,0,PRIMARY_LAYER
Jordan Tonga,2025,San Jose State,202501858,jordan-tonga-1,Jordan Tonga,San Jose State,2025,OL,100,1,0,PRIMARY_LAYER
Carmine Orozco,2025,Miami (OH),202501859,carmine-orozco-1,Carmine Orozco,Miami (OH),2025,DL,100,1,0,PRIMARY_LAYER
Alex Sanchez,2025,Appalachian State,202501861,alex-sanchez-2,Alex Sanchez,Appalachian State,2025,WR,100,1,0,PRIMARY_LAYER
Xanai Scott,2025,Illinois,202501862,xanai-scott-1,Xanai Scott,Illinois,2025,DB,100,1,0,PRIMARY_LAYER
Colin Hansen,2025,Minnesota,202501863,colin-hansen-1,Colin Hansen,Minnesota,2025,DL,100,1,0,PRIMARY_LAYER
Grant Smith,2025,Illinois,202501864,grant-smith-3,Grant Smith,Illinois,2025,TE,100,1,0,PRIMARY_LAYER
Aidan Wright,2025,Arkansas State,202501865,aidan-wright-1,Aidan Wright,Arkansas State,2025,LB,100,1,0,PRIMARY_LAYER
Sekou Peters,2025,Western Kentucky,202501866,sekou-peters-1,Sekou Peters,Western Kentucky,2025,DL,100,1,0,PRIMARY_LAYER
Tylan Boykin,2025,Eastern Michigan,202501867,tylan-boykin-1,Tylan Boykin,Eastern Michigan,2025,DB,100,1,0,PRIMARY_LAYER
King Davis,2025,Missouri State,202501868,king-davis-1,King Davis,Missouri State,2025,RB,100,1,0,PRIMARY_LAYER
Anthony Smith,2025,FIU,202501869,anthony-smith-16,Anthony Smith,Florida International,2025,DL,100,1,0,PRIMARY_LAYER
Zion Paret,2025,Florida Atlantic,202501870,zion-paret-1,Zion Paret,Florida Atlantic,2025,DB,100,1,0,PRIMARY_LAYER
Joseph Holt,2025,Georgia State,202501872,joseph-holt-1,Joseph Holt,Georgia State,2025,S,100,1,0,PRIMARY_LAYER
Lazaro Rogers,2025,Northern Illinois,202501873,lazaro-rogers-1,Lazaro Rogers,Northern Illinois,2025,RB,100,1,0,PRIMARY_LAYER
Grant Washington,2025,Minnesota,202501874,grant-washington-1,Grant Washington,Minnesota,2025,RB,100,1,0,PRIMARY_LAYER
Braylen Wortham,2025,Sam Houston,202501875,braylen-wortham-1,Braylen Wortham,Sam Houston,2025,DB,100,1,0,PRIMARY_LAYER
Brayden Knox,2025,North Texas,202501876,brayden-knox-1,Brayden Knox,North Texas,2025,DL,100,1,0,PRIMARY_LAYER
Caleb Butler,2025,Georgia Southern,202501878,caleb-butler-2,Caleb Butler,Georgia Southern,2025,LB,100,1,0,PRIMARY_LAYER
Merrick Barlow,2025,Navy,202501879,merrick-barlow-2,Merrick Barlow,Navy,2025,TE,100,1,0,PRIMARY_LAYER
Kaden Cook,2025,California,202501880,kaden-cook-1,Kaden Cook,California,2025,DB,100,1,0,PRIMARY_LAYER
Raphael Greene-Nyarko,2025,Toledo,202501881,raphael-greene-nyarko-1,Raphael Greene-Nyarko,Toledo,2025,OL,100,1,0,PRIMARY_LAYER
Jay Beamon,2025,Tulane,202501882,jay-beamon-1,Jay Beamon,Tulane,2025,QB,100,1,0,PRIMARY_LAYER
Bo MacCormack III,2025,Boston College,202501883,bo-maccormack-iii-1,Bo MacCormack III,Boston College,2025,RB,100,1,0,PRIMARY_LAYER
Jesse Myers,2025,Oregon State,202501884,jesse-myers-1,Jesse Myers,Oregon State,2025,DL,100,1,0,PRIMARY_LAYER
Kage Payne,2025,NC State,202501885,kage-payne-1,Kage Payne,North Carolina State,2025,OG,100,1,0,PRIMARY_LAYER
Ja'Torian Mack,2025,Appalachian State,202501887,jatorian-mack-1,Ja'Torian Mack,Appalachian State,2025,DB,100,1,0,PRIMARY_LAYER
Josh Rodriguez,2025,Old Dominion,202501890,josh-rodriguez-1,Josh Rodriguez,Old Dominion,2025,WR,100,1,0,PRIMARY_LAYER
Braylon Cardwell,2025,San Diego State,202501891,braylon-cardwell-1,Braylon Cardwell,San Diego State,2025,CB,100,1,0,PRIMARY_LAYER
Thomas Barr,2025,Buffalo,202501893,thomas-barr-1,Thomas Barr,Buffalo,2025,OL,100,1,0,PRIMARY_LAYER
Nathan Kutufaris,2025,Duke,202501894,nathan-kutufaris-1,Nathan Kutufaris,Duke,2025,OL,100,1,0,PRIMARY_LAYER
Kory Pettigrew,2025,South Florida,202501895,kory-pettigrew-1,Kory Pettigrew,South Florida,2025,WR,100,1,0,PRIMARY_LAYER
Skyler Jackson,2025,Oregon State,202501896,skyler-jackson-1,Skyler Jackson,Oregon State,2025,RB,100,1,0,PRIMARY_LAYER
Toby Mealer,2025,Louisiana Tech,202501897,toby-mealer-1,Toby Mealer,Louisiana Tech,2025,OL,100,1,0,PRIMARY_LAYER
Alonzo Esparza,2025,California,202501898,alonzo-esparza-1,Alonzo Esparza,California,2025,QB,100,1,0,PRIMARY_LAYER
Grant Stewart,2025,UTEP,202501900,grant-stewart-1,Grant Stewart,UTEP,2025,S,100,1,0,PRIMARY_LAYER
Elisha Durham,2025,Ball State,202501903,elisha-durham-1,Elisha Durham,Ball State,2025,WR,100,1,0,PRIMARY_LAYER
Kaegan Chambers,2025,Temple,202501904,kaegan-chambers-1,Kaegan Chambers,Temple,2025,WR,100,1,0,PRIMARY_LAYER
AC Walters,2025,Troy,202501905,ac-walters-1,AC Walters,Troy,2025,RB,100,1,0,PRIMARY_LAYER
Kendric Davis,2025,East Carolina,202501907,kendric-davis-1,Kendric Davis,East Carolina,2025,LB,100,1,0,PRIMARY_LAYER
Angelo Ross,2025,East Carolina,202501908,angelo-ross-1,Angelo Ross,East Carolina,2025,DB,100,1,0,PRIMARY_LAYER
Ian Mayes,2025,Tulsa,202501909,ian-mayes-1,Ian Mayes,Tulsa,2025,OL,100,1,0,PRIMARY_LAYER
Andrew Barker,2025,Indiana,202501911,andrew-barker-1,Andrew Barker,Indiana,2025,TE,100,1,0,PRIMARY_LAYER
Ty Olsen,2025,Utah State,202501912,ty-olsen-1,Ty Olsen,Utah State,2025,WR,100,1,0,PRIMARY_LAYER
Jeremiah Scoby,2025,Bowling Green,202501914,jeremiah-scoby-1,Jeremiah Scoby,Bowling Green,2025,TE,100,1,0,PRIMARY_LAYER
Kelepi Latu-Finau,2025,BYU,202501916,kelepi-latu-finau-1,Kelepi Latu-Finau,BYU,2025,DL,100,1,0,PRIMARY_LAYER
Connor Hodge,2025,East Carolina,202501917,connor-hodge-1,Connor Hodge,East Carolina,2025,WR,100,1,0,PRIMARY_LAYER
Rhett Hlavacka,2025,Minnesota,202501918,rhett-hlavacka-1,Rhett Hlavacka,Minnesota,2025,DL,100,1,0,PRIMARY_LAYER
John Wetzel,2025,Pittsburgh,202501919,john-wetzel-1,John Wetzel,Pitt,2025,LB,100,1,0,PRIMARY_LAYER
Brandon Kubay,2025,South Florida,202501920,brandon-kubay-1,Brandon Kubay,South Florida,2025,TE,100,1,0,PRIMARY_LAYER
Semi Taulanga,2025,Utah,202501921,semi-taulanga-1,Semi Taulanga,Utah,2025,TE,100,1,0,PRIMARY_LAYER
Jojo Crim,2025,Virginia Tech,202501922,jojo-crim-1,Jojo Crim,Virginia Tech,2025,CB,100,1,0,PRIMARY_LAYER
Antonious Steele,2025,Troy,202501924,antonious-steele-1,Antonious Steele,Troy,2025,S,100,1,0,PRIMARY_LAYER
Jayden Price,2025,Toledo,202501926,jayden-price-1,Jayden Price,Toledo,2025,S,100,1,0,PRIMARY_LAYER
Camron Nti,2025,Marshall,202501927,camron-nti-1,Camron Nti,Marshall,2025,DB,100,1,0,PRIMARY_LAYER
Liam Vaughan,2025,Western Michigan,202501928,liam-vaughan-1,Liam Vaughan,Western Michigan,2025,OL,100,1,0,PRIMARY_LAYER
Chad Warner,2025,UTEP,202501929,chad-warner-1,Chad Warner,UTEP,2025,QB,100,1,0,PRIMARY_LAYER
Max Guest,2025,Appalachian State,202501930,max-guest-1,Max Guest,Appalachian State,2025,RB,100,1,0,PRIMARY_LAYER
Jacob Tracy,2025,Boise State,202501931,jacob-tracy-1,Jacob Tracy,Boise State,2025,OL,100,1,0,PRIMARY_LAYER
Jaylen Lewis,2025,Memphis,202501932,jaylen-lewis-2,Jaylen Lewis,Memphis,2025,DB,100,1,0,PRIMARY_LAYER
Hector Gonzalez,2025,Eastern Michigan,202501934,hector-gonzalez-1,Hector Gonzalez,Eastern Michigan,2025,DL,100,1,0,PRIMARY_LAYER
Rain Banick,2025,Florida Atlantic,202501935,rain-banick-1,Rain Banick,Florida Atlantic,2025,OL,100,1,0,PRIMARY_LAYER
Sentel Simpson,2025,Louisiana Tech,202501937,sentel-simpson-1,Sentel Simpson,Louisiana Tech,2025,DB,100,1,0,PRIMARY_LAYER
Dominik Calhoun,2025,Boise State,202501938,dominik-calhoun-1,Dominik Calhoun,Boise State,2025,S,100,1,0,PRIMARY_LAYER
Willem Thurber,2025,Virginia,202501940,willem-thurber-1,Willem Thurber,Virginia,2025,TE,100,1,0,PRIMARY_LAYER
Aariz Taylor,2025,Miami (OH),202501941,aariz-taylor-1,Aariz Taylor,Miami (OH),2025,DL,100,1,0,PRIMARY_LAYER
Erimus Wright,2025,Washington State,202501942,erimus-wright-1,Erimus Wright,Washington State,2025,LB,100,1,0,PRIMARY_LAYER
Brody Wilhelm,2025,Baylor,202501943,brody-wilhelm-1,Brody Wilhelm,Baylor,2025,TE,100,1,0,PRIMARY_LAYER
Tyron Steed,2025,Bowling Green,202501944,tyron-steed-1,Tyron Steed,Bowling Green,2025,CB,100,1,0,PRIMARY_LAYER
Jerron Blackwell,2025,Wake Forest,202501945,jerron-blackwell-1,Jerron Blackwell,Wake Forest,2025,DB,100,1,0,PRIMARY_LAYER
Matthew Pointer,2025,FIU,202501946,matthew-pointer-1,Matthew Pointer,Florida International,2025,DL,100,1,0,PRIMARY_LAYER
DeAngelo Bowden,2025,South Florida,202501947,deangelo-bowden-1,DeAngelo Bowden,South Florida,2025,LB,100,1,0,PRIMARY_LAYER
Lucan Amituanai,2025,San Diego State,202501948,lucan-amituanai-1,Lucan Amituanai,San Diego State,2025,DE,100,1,0,PRIMARY_LAYER
De'Carlos Young,2025,Temple,202501949,decarlos-young-1,DeCarlos Young,Temple,2025,RB,100,1,0,PRIMARY_LAYER
Cayman Reynolds,2025,East Carolina,202501950,cayman-reynolds-1,Cayman Reynolds,East Carolina,2025,TE,100,1,0,PRIMARY_LAYER
RJ Lee,2025,Houston,202501951,rj-lee-1,RJ Lee,Houston,2025,OL,100,1,0,PRIMARY_LAYER
Delmar White,2025,Maryland,202501952,delmar-white-1,Delmar White,Maryland,2025,DL,100,1,0,PRIMARY_LAYER
Logan Howell,2025,Miami (OH),202501953,logan-howell-2,Logan Howell,Miami (OH),2025,DL,100,1,0,PRIMARY_LAYER
Eli Jones,2025,South Florida,202501954,eli-jones-2,Eli Jones,South Florida,2025,DE,100,1,0,PRIMARY_LAYER
Jonah Hayes,2025,Northwestern,202501955,jonah-hayes-2,Jonah Hayes,Northwestern,2025,DL,100,1,0,PRIMARY_LAYER
Evan Scott,2025,Duke,202501957,evan-scott-1,Evan Scott,Duke,2025,OL,100,1,0,PRIMARY_LAYER
EahJay McAdams,2025,Marshall,202501958,eahjay-mcadams-1,EahJay McAdams,Marshall,2025,LB,100,1,0,PRIMARY_LAYER
Jase Nix,2025,San Jose State,202501959,jase-nix-1,Jase Nix,San Jose State,2025,WR,100,1,0,PRIMARY_LAYER
Jacob Wallace,2025,Iowa,202501960,jacob-wallace-1,Jacob Wallace,Iowa,2025,DB,100,1,0,PRIMARY_LAYER
Jeremiah Ware,2025,Georgia Southern,202501961,jeremiah-ware-1,Jeremiah Ware,Georgia Southern,2025,WR,100,1,0,PRIMARY_LAYER
Jackson Small,2025,Buffalo,202501962,jackson-small-1,Jackson Small,Buffalo,2025,CB,100,1,0,PRIMARY_LAYER
Bradley Ilunga-Bisselele,2025,Buffalo,202501963,bradley-ilunga-bisselele-1,Bradley Ilunga-Bisselele,Buffalo,2025,LB,100,1,0,PRIMARY_LAYER
Jason Wright,2025,Buffalo,202501964,jason-wright-3,Jason Wright,Buffalo,2025,QB,100,1,0,PRIMARY_LAYER
Gresham Perry,2025,Tulane,202501965,gresham-perry-1,Gresham Perry,Tulane,2025,OL,100,1,0,PRIMARY_LAYER
Sean Terrell,2025,Houston,202501966,sean-terrell-1,Sean Terrell,Houston,2025,OL,100,1,0,PRIMARY_LAYER
Kimar Nelson,2025,Northern Illinois,202501967,kimar-nelson-1,Kimar Nelson,Northern Illinois,2025,LB,100,1,0,PRIMARY_LAYER
Christopher Climes,2025,Buffalo,202501968,christopher-climes-1,Christopher Climes,Buffalo,2025,DL,100,1,0,PRIMARY_LAYER
Ameer Yasin,2025,Toledo,202501971,ameer-yasin-1,Ameer Yasin,Toledo,2025,OL,100,1,0,PRIMARY_LAYER
Jeremiah Ioane,2025,Oregon State,202501972,jeremiah-ioane-1,Jeremiah Ioane,Oregon State,2025,LB,100,1,0,PRIMARY_LAYER
DJ Vinson,2025,Jacksonville State,202501975,dj-vinson-2,DJ Vinson,Jacksonville State,2025,WR,100,1,0,PRIMARY_LAYER
Paul Bowling,2025,Troy,202501977,paul-bowling-1,Paul Bowling,Troy,2025,OL,100,1,0,PRIMARY_LAYER
Will Swartz,2025,Rice,202501978,will-swartz-1,Will Swartz,Rice,2025,TE,100,1,0,PRIMARY_LAYER
Tama Amisone,2025,San Jose State,202501980,tama-amisone-1,Tama Amisone,San Jose State,2025,QB,100,1,0,PRIMARY_LAYER
Kalvin Janssen,2025,Wyoming,202501981,kalvin-janssen-1,Kalvin Janssen,Wyoming,2025,OL,100,1,0,PRIMARY_LAYER
Cooper Lawson,2025,Wyoming,202501982,cooper-lawson-1,Cooper Lawson,Wyoming,2025,OL,100,1,0,PRIMARY_LAYER
KJ Kotalik,2025,Western Michigan,202501983,kj-kotalik-1,KJ Kotalik,Western Michigan,2025,OL,100,1,0,PRIMARY_LAYER
Uluaki Taukiuvea,2025,Hawaii,202501984,uluaki-taukiuvea-1,Uluaki Taukiuvea,Hawaii,2025,OL,100,1,0,PRIMARY_LAYER
Peyton Plott,2025,Georgia Southern,202501985,peyton-plott-1,Peyton Plott,Georgia Southern,2025,WR,100,1,0,PRIMARY_LAYER
Alexander Green,2025,UNLV,202501986,alexander-green-1,Alexander Green,Nevada-Las Vegas,2025,LB,100,1,0,PRIMARY_LAYER
Nasir Allen,2025,Arkansas State,202501988,nasir-allen-1,Nasir Allen,Arkansas State,2025,RB,100,1,0,PRIMARY_LAYER
Elijah Fears,2025,Georgia Southern,202501990,elijah-fears-1,Elijah Fears,Georgia Southern,2025,DL,100,1,0,PRIMARY_LAYER
Jaylon Hawkins,2025,San Diego State,202501991,jaylon-hawkins-1,Jaylon Hawkins,San Diego State,2025,WR,100,1,0,PRIMARY_LAYER
Kane Bowen,2025,UTEP,202501992,kane-bowen-1,Kane Bowen,UTEP,2025,LB,100,1,0,PRIMARY_LAYER
Darius Johnson,2025,Syracuse,202501994,darius-johnson-7,Darius Johnson,Syracuse,2025,WR,100,1,0,PRIMARY_LAYER
De'Shawn Toilolo,2025,Boise State,202501996,deshawn-toilolo-1,De'Shawn Toilolo,Boise State,2025,DE,100,1,0,PRIMARY_LAYER
Christian Langford,2025,FIU,202501997,christian-langford-1,Christian Langford,Florida International,2025,QB,100,1,0,PRIMARY_LAYER
Dior Garner,2025,Bowling Green,202501998,dior-garner-1,Dior Garner,Bowling Green,2025,DT,100,1,0,PRIMARY_LAYER
Samuel Harris,2025,Wyoming,202502000,samuel-harris-1,Samuel Harris,Wyoming,2025,RB,100,1,0,PRIMARY_LAYER
Royce Wilson,2025,UTEP,202502001,royce-wilson-1,Royce Wilson,UTEP,2025,LB,100,1,0,PRIMARY_LAYER
Tyson Carter,2025,FIU,202502003,tyson-carter-1,Tyson Carter,Florida International,2025,WR,100,1,0,PRIMARY_LAYER
Javeon Fricks,2025,Arkansas State,202502004,javeon-fricks-1,Javeon Fricks,Arkansas State,2025,TE,100,1,0,PRIMARY_LAYER
Jamarey Smith,2025,Washington State,202502005,jamarey-smith-1,Jamarey Smith,Washington State,2025,CB,100,1,0,PRIMARY_LAYER
Khalil Collins,2025,South Florida,202502006,khalil-collins-1,Khalil Collins,South Florida,2025,OL,100,1,0,PRIMARY_LAYER
Jamari Johnson,2025,Cincinnati,202502007,jamari-johnson-2,Jamari Johnson,Cincinnati,2025,S,100,1,0,PRIMARY_LAYER
Andre Feast,2025,Arkansas State,202502008,andre-feast-1,Andre Feast,Arkansas State,2025,WR,100,1,0,PRIMARY_LAYER
Jabari Smith,2025,South Florida,202502009,jabari-smith-2,Jabari Smith,South Florida,2025,S,100,1,0,PRIMARY_LAYER
Seth Carethers,2025,Wake Forest,202502010,seth-carethers-1,Seth Carethers,Wake Forest,2025,DB,100,1,0,PRIMARY_LAYER
Lantz Pascal,2025,North Carolina,202502012,lantz-pascal-1,Lantz Pascal,North Carolina,2025,LB,100,1,0,PRIMARY_LAYER
Dylan Frechette,2025,Illinois,202502013,dylan-frechette-1,Dylan Frechette,Illinois,2025,OL,100,1,0,PRIMARY_LAYER
Braiden Bachich-Dixon,2025,San Jose State,202502014,braiden-bachich-dixon-1,Braiden Bachich-Dixon,San Jose State,2025,TE,100,1,0,PRIMARY_LAYER
Davion Kerr,2025,Syracuse,202502015,davion-kerr-1,Davion Kerr,Syracuse,2025,DB,100,1,0,PRIMARY_LAYER
Mykel Calixte,2025,Florida Atlantic,202502016,mykel-calixte-1,Mykel Calixte,Florida Atlantic,2025,WR,100,1,0,PRIMARY_LAYER
Quandre Coates,2025,Louisiana,202502018,quandre-coates-1,Quandre Coates,Louisiana,2025,TE,100,1,0,PRIMARY_LAYER
Zo Hill,2025,UTEP,202502019,zo-hill-1,Zo Hill,UTEP,2025,WR,100,1,0,PRIMARY_LAYER
Chandler Covington,2025,Georgia State,202502020,chandler-covington-1,Chandler Covington,Georgia State,2025,LB,100,1,0,PRIMARY_LAYER
Jayden Fry,2025,Boston College,202502021,jayden-fry-1,Jayden Fry,Boston College,2025,DE,100,1,0,PRIMARY_LAYER
Peyton Read,2025,Washington State,202502022,peyton-read-1,Peyton Read,Washington State,2025,TE,100,1,0,PRIMARY_LAYER
Landon Rapkiewicz,2025,Florida Atlantic,202502023,landon-rapkiewicz-1,Landon Rapkiewicz,Florida Atlantic,2025,OL,100,1,0,PRIMARY_LAYER
Lucas Barnes,2025,Miami (OH),202502024,lucas-barnes-1,Lucas Barnes,Miami (OH),2025,OL,100,1,0,PRIMARY_LAYER
Byron Jackson,2025,Kennesaw State,202502025,byron-jackson-2,Byron Jackson,Kennesaw State,2025,DL,100,1,0,PRIMARY_LAYER
Yasir Muhammad,2025,UNLV,202502026,yasir-muhammad-1,Yasir Muhammad,Nevada-Las Vegas,2025,DB,100,1,0,PRIMARY_LAYER
Ahmed Souare,2025,Georgia State,202502027,ahmed-souare-1,Ahmed Souare,Georgia State,2025,WR,100,1,0,PRIMARY_LAYER
Maddox Arnold,2025,Toledo,202502029,maddox-arnold-1,Maddox Arnold,Toledo,2025,LB,100,1,0,PRIMARY_LAYER
JJ Hirdes,2025,Illinois,202502030,jj-hirdes-1,JJ Hirdes,Illinois,2025,OL,100,1,0,PRIMARY_LAYER
