season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2021,Florida Atlantic,Conference USA,240.0,240.0,9.0,15.0,23.0,27.0,11.0,6.0,7.0,10.0,12.0,2.0,1.0,169.0,134.0,8.0,13.0,0.0,1.0,606.0,643.0,29.0,29.0,2982.0,3026.0,386.0,420.0,230.0,247.0,13.0,8.0,20.0,19.0,85.0,92.0,717.0,829.0,20515.0,22685.0,0.0,0.0,129.0,168.0,19.0,17.0,449.0,422.0,18.0,17.0,1819.0,1891.0,15.0,35.0,65.0,76.0,75.0,56.0,177.0,176.0,4801.0,4917.0,19.0,19.0
2021,Florida International,Conference USA,194.0,299.0,6.0,9.0,14.0,12.0,10.0,6.0,8.0,11.0,12.0,0.0,4.0,0.0,255.0,12.0,3.0,0.0,0.0,574.0,533.0,32.0,25.0,3182.0,3154.0,379.0,376.0,202.0,258.0,3.0,12.0,20.0,28.0,71.0,62.0,626.0,573.0,19364.0,23830.0,1.0,0.0,98.0,256.0,16.0,26.0,371.0,506.0,11.0,30.0,1225.0,2758.0,14.0,40.0,55.0,69.0,53.0,78.0,162.0,168.0,4407.0,5912.0,22.0,9.0
2021,Florida State,ACC,247.0,245.0,7.0,11.0,21.0,23.0,9.0,6.0,7.0,10.0,12.0,1.0,0.0,150.0,26.0,12.0,14.0,0.0,0.0,509.0,555.0,27.0,22.0,2419.0,2798.0,340.0,397.0,209.0,231.0,14.0,12.0,20.0,25.0,83.0,102.0,750.0,848.0,20403.0,22788.0,0.0,0.0,71.0,106.0,17.0,12.0,446.0,477.0,21.0,15.0,2134.0,1735.0,33.0,36.0,86.0,81.0,52.0,79.0,153.0,193.0,4553.0,4533.0,21.0,20.0
2021,Fresno State,Mountain West,316.0,237.0,8.0,7.0,15.0,20.0,12.0,13.0,17.0,16.0,13.0,0.0,0.0,197.0,76.0,10.0,11.0,0.0,0.0,504.0,1267.0,31.0,60.0,4247.0,2886.0,514.0,405.0,342.0,212.0,12.0,10.0,35.0,17.0,99.0,83.0,926.0,730.0,24530.0,22270.0,0.0,0.0,46.0,72.0,16.0,10.0,439.0,453.0,17.0,15.0,1783.0,1626.0,30.0,25.0,90.0,66.0,78.0,65.0,183.0,185.0,6030.0,4512.0,22.0,24.0
2021,Georgia,SEC,339.0,223.0,8.0,13.0,14.0,32.0,5.0,5.0,7.0,6.0,15.0,4.0,2.0,265.0,172.0,12.0,16.0,0.0,0.0,322.0,219.0,17.0,20.0,3778.0,2845.0,407.0,507.0,264.0,285.0,16.0,12.0,39.0,10.0,77.0,97.0,648.0,759.0,27499.0,26501.0,1.0,0.0,317.0,120.0,33.0,12.0,545.0,463.0,29.0,3.0,2864.0,1183.0,49.0,16.0,99.0,52.0,77.0,84.0,172.0,239.0,6642.0,4028.0,17.0,21.0
2021,Georgia Southern,Sun Belt,215.0,266.0,12.0,8.0,27.0,20.0,5.0,4.0,3.0,5.0,12.0,1.0,0.0,54.0,35.0,12.0,5.0,0.0,1.0,461.0,666.0,34.0,35.0,1765.0,3464.0,275.0,404.0,141.0,250.0,5.0,12.0,5.0,28.0,68.0,76.0,544.0,682.0,22129.0,21071.0,1.0,2.0,58.0,169.0,11.0,18.0,536.0,420.0,22.0,17.0,2320.0,1840.0,26.0,27.0,79.0,81.0,61.0,62.0,173.0,159.0,4085.0,5304.0,17.0,9.0
2021,Georgia State,Sun Belt,279.0,283.0,10.0,15.0,18.0,30.0,7.0,10.0,15.0,9.0,13.0,1.0,1.0,170.0,80.0,8.0,11.0,0.0,0.0,133.0,953.0,19.0,42.0,2101.0,3398.0,311.0,439.0,180.0,260.0,11.0,8.0,19.0,20.0,70.0,56.0,656.0,512.0,22125.0,24675.0,0.0,1.0,4.0,100.0,3.0,17.0,586.0,524.0,25.0,20.0,2931.0,1838.0,37.0,23.0,90.0,68.0,72.0,89.0,172.0,205.0,5032.0,5236.0,15.0,21.0
2021,Georgia Tech,ACC,226.0,268.0,10.0,9.0,23.0,15.0,5.0,10.0,11.0,8.0,12.0,0.0,2.0,6.0,154.0,10.0,3.0,1.0,0.0,732.0,243.0,37.0,17.0,2375.0,3276.0,342.0,335.0,205.0,219.0,3.0,10.0,18.0,28.0,72.0,67.0,609.0,621.0,21029.0,22168.0,0.0,0.0,65.0,152.0,17.0,14.0,444.0,491.0,15.0,19.0,2028.0,2175.0,20.0,33.0,61.0,74.0,58.0,71.0,163.0,157.0,4403.0,5451.0,15.0,13.0
2021,Hawai'i,Mountain West,263.0,303.0,5.0,8.0,20.0,20.0,13.0,13.0,14.0,14.0,13.0,3.0,0.0,297.0,75.0,16.0,14.0,0.0,1.0,565.0,630.0,33.0,27.0,3408.0,3766.0,462.0,506.0,260.0,289.0,14.0,16.0,19.0,24.0,68.0,81.0,586.0,797.0,21469.0,25331.0,0.0,1.0,69.0,111.0,11.0,11.0,431.0,502.0,22.0,24.0,1857.0,2032.0,27.0,38.0,79.0,95.0,64.0,96.0,179.0,208.0,5265.0,5798.0,29.0,27.0
2021,Houston,American Athletic,303.0,219.0,17.0,13.0,25.0,30.0,2.0,8.0,11.0,2.0,14.0,2.0,2.0,210.0,86.0,12.0,14.0,2.0,3.0,878.0,955.0,43.0,43.0,3802.0,2716.0,459.0,413.0,307.0,228.0,14.0,12.0,32.0,18.0,91.0,76.0,860.0,618.0,28214.0,22186.0,2.0,0.0,396.0,66.0,29.0,9.0,515.0,445.0,27.0,13.0,2003.0,1510.0,45.0,38.0,99.0,102.0,83.0,48.0,197.0,187.0,5805.0,4226.0,14.0,22.0
2021,Illinois,Big Ten,211.0,250.0,5.0,13.0,13.0,18.0,6.0,8.0,10.0,6.0,12.0,0.0,1.0,39.0,42.0,6.0,9.0,0.0,1.0,49.0,241.0,12.0,9.0,1874.0,2582.0,322.0,362.0,165.0,213.0,9.0,6.0,13.0,12.0,60.0,59.0,633.0,588.0,21021.0,22179.0,0.0,0.0,121.0,100.0,16.0,27.0,468.0,478.0,12.0,16.0,2083.0,1813.0,30.0,23.0,68.0,62.0,68.0,59.0,178.0,167.0,3957.0,4395.0,12.0,17.0
2021,Indiana,Big Ten,206.0,252.0,11.0,10.0,22.0,15.0,7.0,4.0,4.0,7.0,12.0,0.0,3.0,42.0,229.0,15.0,5.0,0.0,1.0,424.0,443.0,29.0,17.0,2106.0,2828.0,390.0,385.0,199.0,240.0,5.0,15.0,9.0,24.0,56.0,79.0,496.0,658.0,21497.0,21703.0,2.0,0.0,156.0,172.0,15.0,21.0,428.0,433.0,13.0,23.0,1384.0,1777.0,17.0,29.0,57.0,72.0,69.0,57.0,187.0,156.0,3490.0,4605.0,22.0,9.0
2021,Iowa,Big Ten,232.0,250.0,5.0,12.0,16.0,26.0,8.0,6.0,8.0,11.0,14.0,3.0,0.0,225.0,73.0,11.0,25.0,1.0,0.0,759.0,208.0,30.0,17.0,2521.0,3003.0,404.0,468.0,222.0,262.0,25.0,11.0,12.0,16.0,57.0,86.0,505.0,718.0,25271.0,25129.0,1.0,0.0,315.0,94.0,41.0,20.0,507.0,508.0,18.0,15.0,1731.0,1601.0,31.0,32.0,67.0,97.0,68.0,78.0,200.0,213.0,4252.0,4604.0,19.0,31.0
2021,Iowa State,Big 12,280.0,215.0,15.0,8.0,23.0,19.0,5.0,4.0,7.0,6.0,13.0,1.0,1.0,78.0,73.0,9.0,11.0,0.0,1.0,405.0,600.0,22.0,23.0,3430.0,2441.0,446.0,349.0,313.0,213.0,11.0,9.0,22.0,19.0,63.0,68.0,502.0,622.0,24110.0,22690.0,0.0,0.0,111.0,194.0,17.0,18.0,411.0,449.0,25.0,11.0,2089.0,1595.0,33.0,21.0,85.0,62.0,60.0,69.0,165.0,178.0,5519.0,4036.0,14.0,15.0
2021,Kansas,Big 12,196.0,288.0,11.0,11.0,30.0,18.0,3.0,9.0,7.0,3.0,12.0,2.0,0.0,146.0,84.0,10.0,7.0,0.0,0.0,553.0,114.0,27.0,9.0,2218.0,2842.0,318.0,314.0,195.0,221.0,7.0,10.0,15.0,27.0,49.0,66.0,404.0,564.0,22197.0,21005.0,0.0,1.0,108.0,210.0,8.0,16.0,435.0,495.0,15.0,40.0,1674.0,3005.0,16.0,16.0,43.0,69.0,59.0,77.0,164.0,141.0,3892.0,5847.0,13.0,16.0
2021,Kansas State,Big 12,233.0,234.0,15.0,20.0,20.0,33.0,7.0,6.0,4.0,9.0,13.0,0.0,1.0,108.0,87.0,7.0,11.0,2.0,0.0,735.0,474.0,27.0,21.0,2599.0,2798.0,311.0,377.0,204.0,258.0,11.0,7.0,14.0,15.0,71.0,69.0,595.0,566.0,23324.0,23476.0,1.0,0.0,102.0,117.0,12.0,11.0,436.0,458.0,29.0,14.0,2111.0,1686.0,30.0,24.0,90.0,77.0,64.0,71.0,146.0,178.0,4710.0,4484.0,14.0,17.0
2021,Kent State,Mid-American,362.0,362.0,13.0,21.0,27.0,35.0,6.0,9.0,9.0,6.0,14.0,0.0,2.0,116.0,116.0,6.0,16.0,0.0,0.0,1140.0,862.0,57.0,59.0,3425.0,3724.0,405.0,487.0,261.0,308.0,16.0,6.0,21.0,23.0,109.0,80.0,993.0,789.0,22241.0,28159.0,0.0,0.0,82.0,25.0,15.0,8.0,647.0,580.0,36.0,40.0,3482.0,2886.0,23.0,40.0,73.0,105.0,88.0,96.0,202.0,202.0,6907.0,6610.0,12.0,25.0
2021,Kentucky,SEC,296.0,239.0,6.0,5.0,16.0,18.0,10.0,3.0,3.0,12.0,13.0,3.0,1.0,188.0,161.0,13.0,9.0,0.0,0.0,301.0,276.0,22.0,16.0,2933.0,2842.0,366.0,403.0,242.0,268.0,9.0,13.0,24.0,20.0,63.0,78.0,548.0,608.0,25425.0,21375.0,1.0,0.0,165.0,50.0,16.0,9.0,496.0,401.0,27.0,12.0,2594.0,1587.0,29.0,24.0,79.0,59.0,76.0,64.0,151.0,166.0,5527.0,4429.0,23.0,12.0
2021,LSU,SEC,252.0,259.0,20.0,14.0,32.0,21.0,5.0,5.0,6.0,6.0,13.0,1.0,0.0,142.0,98.0,11.0,8.0,0.0,0.0,216.0,232.0,13.0,11.0,3308.0,3078.0,443.0,422.0,262.0,271.0,8.0,11.0,32.0,29.0,56.0,72.0,446.0,584.0,23099.0,23701.0,0.0,0.0,117.0,157.0,22.0,17.0,445.0,469.0,9.0,16.0,1482.0,1830.0,38.0,38.0,98.0,69.0,71.0,74.0,192.0,185.0,4790.0,4908.0,16.0,13.0
2021,Liberty,FBS Independents,294.0,240.0,13.0,15.0,30.0,29.0,7.0,2.0,1.0,8.0,13.0,1.0,1.0,49.0,127.0,15.0,9.0,0.0,0.0,735.0,382.0,38.0,23.0,3315.0,2344.0,381.0,354.0,226.0,200.0,9.0,15.0,33.0,14.0,92.0,78.0,865.0,722.0,23655.0,23145.0,1.0,0.0,190.0,99.0,27.0,11.0,508.0,520.0,26.0,19.0,2350.0,1819.0,37.0,52.0,98.0,83.0,69.0,63.0,162.0,186.0,5665.0,4163.0,22.0,11.0
2021,Louisiana,Sun Belt,300.0,255.0,22.0,21.0,37.0,37.0,4.0,13.0,17.0,5.0,14.0,1.0,0.0,150.0,35.0,4.0,10.0,0.0,0.0,608.0,769.0,36.0,56.0,3060.0,2688.0,405.0,414.0,246.0,220.0,10.0,4.0,22.0,17.0,74.0,80.0,686.0,674.0,25936.0,24464.0,0.0,0.0,159.0,122.0,25.0,24.0,565.0,520.0,34.0,16.0,2715.0,2084.0,39.0,26.0,85.0,90.0,69.0,73.0,189.0,200.0,5775.0,4772.0,8.0,23.0
2021,Louisiana Tech,Conference USA,249.0,274.0,8.0,10.0,18.0,24.0,7.0,13.0,15.0,8.0,12.0,2.0,2.0,211.0,97.0,16.0,9.0,0.0,1.0,750.0,921.0,37.0,47.0,3151.0,3214.0,411.0,411.0,248.0,271.0,9.0,16.0,22.0,25.0,81.0,89.0,625.0,875.0,20361.0,22839.0,0.0,0.0,195.0,209.0,22.0,14.0,416.0,442.0,16.0,25.0,1466.0,1998.0,20.0,28.0,65.0,68.0,66.0,60.0,168.0,156.0,4617.0,5212.0,23.0,22.0
2021,Louisville,ACC,274.0,293.0,14.0,12.0,27.0,23.0,7.0,5.0,7.0,6.0,13.0,1.0,0.0,161.0,28.0,6.0,10.0,1.0,0.0,732.0,645.0,31.0,33.0,3074.0,3193.0,364.0,432.0,221.0,282.0,10.0,6.0,21.0,20.0,80.0,72.0,714.0,587.0,23827.0,22767.0,1.0,0.0,157.0,74.0,15.0,13.0,504.0,471.0,29.0,23.0,2728.0,2050.0,32.0,20.0,80.0,62.0,70.0,67.0,176.0,178.0,5802.0,5243.0,13.0,15.0
2021,Marshall,Conference USA,304.0,276.0,10.0,16.0,16.0,33.0,10.0,8.0,10.0,10.0,13.0,0.0,1.0,163.0,309.0,15.0,10.0,2.0,2.0,731.0,751.0,37.0,39.0,3827.0,2669.0,491.0,419.0,324.0,229.0,10.0,15.0,18.0,18.0,87.0,85.0,750.0,764.0,21318.0,25482.0,0.0,0.0,157.0,83.0,23.0,18.0,449.0,585.0,38.0,18.0,2109.0,2483.0,40.0,19.0,96.0,54.0,71.0,80.0,169.0,213.0,5936.0,5152.0,25.0,18.0
2021,Maryland,Big Ten,303.0,272.0,11.0,11.0,22.0,25.0,6.0,5.0,5.0,17.0,13.0,0.0,3.0,54.0,317.0,12.0,6.0,0.0,1.0,460.0,1197.0,28.0,47.0,3960.0,3234.0,489.0,410.0,339.0,241.0,6.0,12.0,27.0,22.0,87.0,73.0,739.0,613.0,22933.0,23867.0,1.0,0.0,183.0,140.0,24.0,22.0,439.0,500.0,20.0,24.0,1770.0,2012.0,31.0,25.0,64.0,77.0,65.0,74.0,170.0,183.0,5730.0,5246.0,18.0,11.0
2021,Massachusetts,FBS Independents,196.0,286.0,11.0,11.0,25.0,19.0,9.0,9.0,8.0,9.0,12.0,0.0,1.0,12.0,188.0,11.0,2.0,0.0,1.0,471.0,443.0,38.0,24.0,1832.0,2995.0,331.0,307.0,163.0,198.0,2.0,11.0,11.0,24.0,75.0,76.0,714.0,700.0,21426.0,21774.0,0.0,0.0,66.0,186.0,9.0,29.0,416.0,485.0,14.0,43.0,1764.0,2824.0,11.0,26.0,46.0,81.0,53.0,72.0,159.0,140.0,3596.0,5819.0,20.0,11.0
2021,Memphis,American Athletic,270.0,277.0,22.0,17.0,38.0,26.0,8.0,5.0,11.0,11.0,12.0,0.0,0.0,41.0,148.0,11.0,9.0,0.0,0.0,678.0,489.0,33.0,28.0,3585.0,3007.0,445.0,437.0,268.0,277.0,9.0,11.0,26.0,22.0,58.0,82.0,475.0,764.0,19227.0,23973.0,1.0,0.0,131.0,79.0,10.0,13.0,416.0,489.0,18.0,22.0,1645.0,2009.0,27.0,29.0,68.0,67.0,71.0,97.0,175.0,202.0,5230.0,5016.0,19.0,14.0
2021,Miami,ACC,292.0,247.0,15.0,10.0,21.0,21.0,7.0,3.0,3.0,6.0,12.0,1.0,0.0,113.0,37.0,10.0,8.0,0.0,2.0,306.0,673.0,19.0,27.0,3854.0,3007.0,464.0,436.0,295.0,270.0,8.0,10.0,30.0,21.0,87.0,93.0,763.0,868.0,19738.0,23462.0,0.0,0.0,199.0,60.0,21.0,15.0,415.0,429.0,20.0,16.0,1532.0,1668.0,33.0,30.0,93.0,82.0,73.0,77.0,174.0,194.0,5386.0,4675.0,17.0,11.0
2021,Miami (OH),Mid-American,279.0,259.0,9.0,11.0,21.0,21.0,4.0,8.0,8.0,5.0,13.0,1.0,0.0,87.0,30.0,8.0,9.0,0.0,0.0,395.0,690.0,27.0,39.0,3621.0,2893.0,427.0,383.0,247.0,235.0,9.0,8.0,32.0,21.0,87.0,75.0,790.0,701.0,23217.0,23583.0,0.0,0.0,118.0,88.0,13.0,11.0,452.0,476.0,15.0,18.0,1919.0,1896.0,38.0,21.0,102.0,61.0,70.0,67.0,176.0,179.0,5540.0,4789.0,12.0,17.0
2021,Michigan,Big Ten,305.0,239.0,14.0,16.0,27.0,32.0,5.0,8.0,9.0,6.0,14.0,1.0,0.0,101.0,61.0,9.0,8.0,1.0,0.0,570.0,170.0,27.0,21.0,3202.0,2862.0,395.0,455.0,248.0,258.0,8.0,9.0,21.0,17.0,68.0,73.0,581.0,649.0,26344.0,24056.0,0.0,0.0,364.0,35.0,36.0,9.0,575.0,484.0,39.0,11.0,3001.0,1770.0,34.0,14.0,71.0,33.0,87.0,75.0,190.0,217.0,6203.0,4632.0,14.0,16.0
2021,Michigan State,Big Ten,271.0,316.0,14.0,24.0,20.0,37.0,8.0,10.0,12.0,8.0,13.0,2.0,1.0,232.0,67.0,10.0,10.0,0.0,0.0,534.0,496.0,29.0,28.0,3298.0,4222.0,400.0,579.0,243.0,380.0,10.0,10.0,27.0,27.0,90.0,76.0,831.0,602.0,22213.0,24587.0,2.0,0.0,237.0,124.0,13.0,18.0,479.0,446.0,23.0,10.0,2283.0,1519.0,43.0,21.0,85.0,73.0,72.0,85.0,180.0,213.0,5581.0,5741.0,18.0,20.0
2021,Middle Tennessee,Conference USA,258.0,262.0,15.0,14.0,31.0,26.0,8.0,15.0,16.0,9.0,13.0,3.0,1.0,314.0,164.0,13.0,17.0,0.0,0.0,333.0,937.0,18.0,51.0,3100.0,3075.0,463.0,491.0,296.0,287.0,17.0,13.0,28.0,23.0,86.0,82.0,736.0,676.0,23574.0,23226.0,2.0,0.0,341.0,227.0,23.0,24.0,457.0,450.0,15.0,17.0,1608.0,1781.0,32.0,27.0,89.0,86.0,58.0,70.0,185.0,190.0,4708.0,4856.0,21.0,32.0
2021,Minnesota,Big Ten,259.0,202.0,9.0,7.0,15.0,19.0,4.0,8.0,10.0,5.0,13.0,0.0,1.0,99.0,43.0,9.0,8.0,0.0,0.0,289.0,300.0,20.0,25.0,2106.0,2356.0,256.0,369.0,152.0,205.0,8.0,9.0,12.0,15.0,58.0,60.0,589.0,570.0,27644.0,19156.0,0.0,0.0,136.0,21.0,16.0,10.0,602.0,376.0,27.0,11.0,2575.0,1268.0,25.0,22.0,58.0,64.0,75.0,57.0,170.0,164.0,4681.0,3624.0,13.0,16.0
2021,Mississippi State,SEC,330.0,218.0,10.0,6.0,16.0,15.0,8.0,5.0,6.0,10.0,13.0,0.0,2.0,99.0,110.0,9.0,11.0,1.0,0.0,766.0,460.0,31.0,24.0,4918.0,3013.0,704.0,401.0,518.0,256.0,11.0,9.0,37.0,20.0,99.0,90.0,760.0,727.0,26243.0,20557.0,0.0,2.0,151.0,290.0,22.0,15.0,270.0,406.0,10.0,16.0,821.0,1474.0,28.0,34.0,70.0,61.0,79.0,74.0,172.0,179.0,5739.0,4487.0,17.0,16.0
2021,Missouri,SEC,282.0,296.0,11.0,18.0,19.0,22.0,2.0,6.0,5.0,2.0,13.0,1.0,0.0,91.0,105.0,11.0,11.0,1.0,0.0,621.0,82.0,34.0,6.0,3036.0,2688.0,455.0,329.0,301.0,196.0,11.0,11.0,19.0,25.0,83.0,65.0,770.0,567.0,23636.0,23164.0,0.0,0.0,69.0,141.0,14.0,15.0,464.0,557.0,22.0,32.0,2342.0,2963.0,29.0,17.0,83.0,77.0,84.0,71.0,190.0,165.0,5378.0,5651.0,13.0,17.0
2021,NC State,ACC,256.0,210.0,5.0,9.0,12.0,20.0,5.0,1.0,2.0,7.0,12.0,1.0,0.0,73.0,74.0,6.0,15.0,2.0,1.0,644.0,400.0,21.0,16.0,3461.0,2491.0,443.0,413.0,288.0,217.0,15.0,6.0,35.0,19.0,89.0,83.0,774.0,686.0,22511.0,20689.0,1.0,0.0,188.0,131.0,21.0,19.0,372.0,391.0,11.0,9.0,1514.0,1488.0,34.0,25.0,79.0,58.0,68.0,53.0,170.0,181.0,4975.0,3979.0,11.0,16.0
2021,Navy,American Athletic,200.0,205.0,25.0,11.0,36.0,18.0,5.0,7.0,9.0,6.0,12.0,0.0,0.0,23.0,36.0,3.0,7.0,1.0,2.0,686.0,693.0,32.0,40.0,681.0,2618.0,97.0,306.0,48.0,204.0,7.0,3.0,6.0,15.0,53.0,66.0,422.0,537.0,25052.0,18148.0,1.0,1.0,162.0,197.0,16.0,22.0,697.0,390.0,19.0,25.0,2712.0,1572.0,16.0,30.0,61.0,78.0,70.0,54.0,188.0,138.0,3393.0,4190.0,8.0,14.0
2021,Nebraska,Big Ten,259.0,229.0,14.0,6.0,24.0,19.0,7.0,3.0,3.0,8.0,12.0,0.0,1.0,67.0,172.0,11.0,10.0,0.0,1.0,187.0,456.0,17.0,19.0,3197.0,2629.0,342.0,404.0,215.0,261.0,10.0,11.0,14.0,14.0,63.0,61.0,540.0,552.0,20798.0,22402.0,0.0,2.0,30.0,131.0,9.0,15.0,490.0,424.0,31.0,12.0,2174.0,1763.0,20.0,29.0,67.0,65.0,65.0,65.0,159.0,167.0,5371.0,4392.0,18.0,13.0
2021,Nevada,Mountain West,289.0,275.0,12.0,14.0,21.0,28.0,2.0,13.0,21.0,2.0,13.0,3.0,0.0,219.0,85.0,9.0,14.0,0.0,1.0,810.0,597.0,39.0,27.0,4511.0,2867.0,572.0,436.0,395.0,270.0,14.0,9.0,38.0,19.0,85.0,68.0,716.0,643.0,22524.0,24276.0,0.0,0.0,223.0,142.0,19.0,14.0,337.0,515.0,13.0,23.0,1006.0,2441.0,41.0,44.0,79.0,89.0,78.0,74.0,188.0,190.0,5517.0,5308.0,11.0,27.0
2021,New Mexico,Mountain West,165.0,224.0,7.0,11.0,21.0,15.0,12.0,5.0,5.0,16.0,12.0,0.0,0.0,24.0,72.0,8.0,9.0,0.0,0.0,993.0,280.0,43.0,13.0,1369.0,2638.0,260.0,351.0,143.0,197.0,9.0,8.0,10.0,19.0,83.0,73.0,685.0,659.0,21502.0,21698.0,1.0,2.0,196.0,250.0,16.0,28.0,465.0,464.0,5.0,17.0,1434.0,1719.0,25.0,34.0,62.0,92.0,43.0,67.0,169.0,175.0,2803.0,4357.0,20.0,14.0
2021,New Mexico State,FBS Independents,263.0,277.0,9.0,8.0,20.0,15.0,6.0,10.0,14.0,9.0,12.0,0.0,4.0,102.0,281.0,10.0,10.0,0.0,0.0,449.0,440.0,29.0,23.0,3236.0,3492.0,518.0,369.0,296.0,252.0,10.0,10.0,15.0,32.0,83.0,88.0,722.0,836.0,21976.0,21224.0,0.0,0.0,45.0,207.0,10.0,20.0,370.0,429.0,15.0,26.0,1207.0,2350.0,19.0,40.0,72.0,87.0,72.0,55.0,191.0,135.0,4443.0,5842.0,16.0,20.0
2021,North Carolina,ACC,310.0,297.0,11.0,10.0,19.0,17.0,5.0,4.0,5.0,5.0,13.0,0.0,1.0,71.0,129.0,9.0,11.0,0.0,0.0,361.0,320.0,25.0,16.0,3324.0,3094.0,382.0,385.0,237.0,234.0,11.0,9.0,26.0,27.0,95.0,81.0,900.0,713.0,23155.0,23645.0,0.0,1.0,149.0,225.0,17.0,25.0,513.0,504.0,30.0,23.0,2765.0,2346.0,29.0,50.0,71.0,94.0,71.0,73.0,165.0,175.0,6089.0,5440.0,14.0,15.0
2021,North Texas,Conference USA,299.0,249.0,16.0,13.0,39.0,21.0,5.0,12.0,18.0,7.0,13.0,0.0,2.0,114.0,179.0,14.0,6.0,0.0,0.0,442.0,663.0,24.0,35.0,2562.0,2943.0,394.0,382.0,204.0,228.0,6.0,14.0,12.0,25.0,93.0,96.0,889.0,843.0,23285.0,23525.0,0.0,1.0,93.0,307.0,12.0,32.0,639.0,493.0,32.0,18.0,3043.0,2028.0,38.0,15.0,88.0,63.0,87.0,73.0,210.0,188.0,5605.0,4971.0,19.0,18.0
2021,Northern Illinois,Mid-American,321.0,309.0,26.0,12.0,31.0,29.0,10.0,8.0,9.0,12.0,14.0,2.0,1.0,83.0,109.0,8.0,3.0,1.0,0.0,748.0,756.0,41.0,52.0,2623.0,3332.0,355.0,408.0,205.0,246.0,3.0,8.0,15.0,27.0,70.0,77.0,634.0,651.0,28145.0,22255.0,0.0,0.0,61.0,176.0,11.0,18.0,649.0,517.0,36.0,33.0,3381.0,3003.0,19.0,11.0,62.0,76.0,73.0,71.0,195.0,172.0,6004.0,6335.0,18.0,11.0
2021,Northwestern,Big Ten,208.0,257.0,16.0,7.0,32.0,12.0,8.0,10.0,12.0,11.0,12.0,0.0,0.0,29.0,134.0,14.0,6.0,0.0,0.0,287.0,426.0,23.0,27.0,2128.0,2598.0,365.0,359.0,208.0,241.0,6.0,14.0,13.0,11.0,56.0,72.0,503.0,614.0,20282.0,22918.0,0.0,0.0,265.0,189.0,18.0,21.0,452.0,480.0,12.0,31.0,1740.0,2556.0,19.0,29.0,48.0,80.0,64.0,74.0,178.0,173.0,3868.0,5154.0,22.0,16.0
2021,Notre Dame,FBS Independents,289.0,244.0,9.0,9.0,17.0,16.0,6.0,10.0,12.0,8.0,13.0,3.0,2.0,300.0,137.0,10.0,15.0,1.0,0.0,423.0,937.0,18.0,47.0,3672.0,2915.0,450.0,431.0,289.0,262.0,15.0,10.0,30.0,13.0,73.0,90.0,642.0,705.0,23316.0,23484.0,0.0,0.0,164.0,82.0,19.0,13.0,451.0,457.0,23.0,13.0,1868.0,1767.0,41.0,35.0,84.0,82.0,77.0,59.0,182.0,184.0,5540.0,4682.0,16.0,25.0
2021,Ohio,Mid-American,242.0,289.0,11.0,15.0,17.0,26.0,8.0,2.0,3.0,10.0,12.0,0.0,0.0,19.0,127.0,8.0,6.0,1.0,0.0,794.0,536.0,50.0,31.0,2209.0,2871.0,313.0,387.0,200.0,261.0,6.0,8.0,11.0,17.0,74.0,81.0,703.0,762.0,21443.0,21757.0,0.0,0.0,54.0,126.0,10.0,12.0,434.0,478.0,20.0,25.0,2248.0,2316.0,15.0,22.0,55.0,60.0,52.0,73.0,144.0,167.0,4457.0,5187.0,16.0,8.0
2021,Ohio State,Big Ten,348.0,277.0,11.0,10.0,19.0,21.0,3.0,8.0,9.0,3.0,13.0,4.0,0.0,283.0,58.0,8.0,12.0,0.0,1.0,686.0,713.0,29.0,51.0,4952.0,3200.0,494.0,461.0,349.0,284.0,12.0,8.0,46.0,21.0,85.0,57.0,770.0,497.0,22909.0,23891.0,0.0,0.0,132.0,41.0,22.0,7.0,423.0,448.0,24.0,17.0,2344.0,1662.0,36.0,17.0,83.0,48.0,81.0,77.0,155.0,184.0,7296.0,4862.0,11.0,20.0
